ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-020302;Nordamerika;Mexiko;;Tee;Oolong;Origanum vulgare;Oregano;;"Würzen;Einlegen";mild;würzig;AOP;;illu-b27-B27-020302;qr-b27-B27-020302;
B27-020303;Asien;Nepal;;Wurzel;Rhizome;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Snack;Süssspeisen";edel;holzartig;AOP;;illu-b27-B27-020303;qr-b27-B27-020303;
B27-020304;Ozeanien;Neuseeland;;Kräuter;Lamiaceae;Wasabia japonica;Wasabi;;Aromatherapie;kühl;süsslich;reguliert;;illu-b27-B27-020304;qr-b27-B27-020304;
B27-020305;Ozeanien;Australien;;Essenz;Aromatisch;Nigella sativa;Schwarzkümmel;Kalonji;"Sauce;Marinade";schärfe;herb;Basis für Mischungen;;illu-b27-B27-020305;qr-b27-B27-020305;
B27-020306;Nordamerika;Jamaika;;Samen;Samen;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Finish;Tafel";edel;fruchtig;historisch;;illu-b27-B27-020306;qr-b27-B27-020306;
B27-020307;Ozeanien;Neuseeland;;Getränk;Tee;Curcuma longa;Kurkuma;Gelbwurz;"Snack;Süssspeisen";edel;blumig;regional variabel;;illu-b27-B27-020307;qr-b27-B27-020307;
B27-020308;Europa;Portugal;;Tee;Schwarztee;Laurus nobilis;Lorbeer;Bay Leaf;"Sauce;Marinade";beruhigend;holzartig;kultisch;;illu-b27-B27-020308;qr-b27-B27-020308;
B27-020309;Nordamerika;Kuba;;Salz;Meersalz;Capsicum annuum;Paprika;Chili;"Backen;Dessert";kühl;erdig;historisch;;illu-b27-B27-020309;qr-b27-B27-020309;
B27-020310;Europa;Deutschland;;Mischung;Gewürzmischung;Laurus nobilis;Lorbeer;Bay Leaf;Aromatherapie;wärmend;süsslich;reguliert;;illu-b27-B27-020310;qr-b27-B27-020310;
B27-020311;Asien;Japan;;Getränk;Kaffee;Boswellia sacra;Weihrauch;Olibanum;"Finish;Tafel";mild;holzartig;fermentiert;;illu-b27-B27-020311;qr-b27-B27-020311;
B27-020312;Ozeanien;Australien;;Tee;Schwarztee;Capsicum chinense;Habanero;;"Sauce;Marinade";aromatisch;süsslich;fermentiert;;illu-b27-B27-020312;qr-b27-B27-020312;
B27-020313;Asien;Japan;;Blätter;Blätter;Mentha x piperita;Pfefferminze;;"Fisch;Fleisch";aromatisch;blumig;kultisch;;illu-b27-B27-020313;qr-b27-B27-020313;
B27-020314;Südamerika;Kolumbien;;Öl;Pflanzenöl;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";schärfe;fruchtig;Basis für Mischungen;;illu-b27-B27-020314;qr-b27-B27-020314;
B27-020315;Afrika;Madagaskar;;Gewürz;Schoten;Syzygium aromaticum;Nelke;Gewürznelke;"Currys;Mischung";schärfe;herb;regional variabel;;illu-b27-B27-020315;qr-b27-B27-020315;
B27-020316;Südamerika;Venezuela;;Gewürz;Samen;Foeniculum vulgare;Fenchel;Finocchio;"Medizin;Heilung";mild;fruchtig;regional variabel;;illu-b27-B27-020316;qr-b27-B27-020316;
B27-020317;Europa;Italien;;Frucht;Früchte;Boswellia sacra;Weihrauch;Olibanum;"Suppen;Eintopf";beruhigend;süsslich;kultisch;;illu-b27-B27-020317;qr-b27-B27-020317;
B27-020318;Ozeanien;Neuseeland;;Öl;Pflanzenöl;Coffea arabica;Kaffee;Arabica;"Medizin;Heilung";wärmend;fruchtig;selten;;illu-b27-B27-020318;qr-b27-B27-020318;
B27-020319;Afrika;Ägypten;;Tee;Grüntee;Salvia rosmarinus;Rosmarin;Rosmarinus;"Suppen;Eintopf";wärmend;nussig;AOP;;illu-b27-B27-020319;qr-b27-B27-020319;
B27-020320;Nordamerika;Kuba;;Gewürz;Samen;Nigella sativa;Schwarzkümmel;Kalonji;"Tee;Getränk";aromatisch;harzig;regional variabel;;illu-b27-B27-020320;qr-b27-B27-020320;
B27-020321;Afrika;Kenia;;Getränk;Tee;Commiphora myrrha;Myrrhe;;"Backen;Dessert";beruhigend;rauchig;Basis für Mischungen;;illu-b27-B27-020321;qr-b27-B27-020321;
B27-020322;Europa;Portugal;;Salz;Steinsalz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;Aromatherapie;kühl;fruchtig;hochwertig;;illu-b27-B27-020322;qr-b27-B27-020322;
B27-020323;Nordamerika;Kuba;;Öl;Pflanzenöl;Zingiber officinale;Ingwer;Ginger;"Snack;Süssspeisen";aromatisch;herb;kultisch;;illu-b27-B27-020323;qr-b27-B27-020323;
B27-020324;Asien;Kambodscha;;Getränk;Kaffee;Erythroxylum coca;Coca-Blatt;;"Backen;Dessert";aromatisch;fruchtig;kultisch;;illu-b27-B27-020324;qr-b27-B27-020324;
B27-020325;Südamerika;Ecuador;;Gewürz;Beerengewürz;Foeniculum vulgare;Fenchel;Finocchio;Aromatherapie;wärmend;würzig;reguliert;;illu-b27-B27-020325;qr-b27-B27-020325;
B27-020326;Europa;Frankreich;;Tee;Oolong;Foeniculum vulgare;Fenchel;Finocchio;"Sauce;Marinade";aromatisch;zitronig;kultisch;;illu-b27-B27-020326;qr-b27-B27-020326;
B27-020327;Ozeanien;Australien;;Heilpflanze;Präparat;Wasabia japonica;Wasabi;;"Würzen;Einlegen";edel;erdig;DOP;;illu-b27-B27-020327;qr-b27-B27-020327;
B27-020328;Ozeanien;Fidschi;;Frucht;Früchte;Piper nigrum;Pfeffer;Tellicherry;"Backen;Dessert";anregend;zitronig;historisch;;illu-b27-B27-020328;qr-b27-B27-020328;
B27-020329;Asien;Thailand;;Essenz;Aromatisch;Curcuma longa;Kurkuma;Gelbwurz;"Sauce;Marinade";wärmend;harzig;hochwertig;;illu-b27-B27-020329;qr-b27-B27-020329;
B27-020330;Afrika;Madagaskar;;Mischung;Gewürzmischung;Origanum vulgare;Oregano;;"Backen;Dessert";appetitanregend;blumig;fermentiert;;illu-b27-B27-020330;qr-b27-B27-020330;
B27-020331;Südamerika;Peru;;Gewürz;Schoten;Mentha x piperita;Pfefferminze;;"Backen;Dessert";beruhigend;nussig;DOP;;illu-b27-B27-020331;qr-b27-B27-020331;
B27-020332;Asien;Thailand;;Gewürz;Beerengewürz;Erythroxylum coca;Coca-Blatt;;"Würzen;Einlegen";anregend;holzartig;Basis für Mischungen;;illu-b27-B27-020332;qr-b27-B27-020332;
B27-020333;Europa;Portugal;;Frucht;Früchte;Ocimum basilicum;Basilikum;Basilico;"Tee;Getränk";wärmend;holzartig;fermentiert;;illu-b27-B27-020333;qr-b27-B27-020333;
B27-020334;Südamerika;Venezuela;;Tee;Schwarztee;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";beruhigend;rauchig;AOP;;illu-b27-B27-020334;qr-b27-B27-020334;
B27-020335;Asien;Indonesien;;Samen;Samen;Foeniculum vulgare;Fenchel;Finocchio;"Sauce;Marinade";beruhigend;herb;hochwertig;;illu-b27-B27-020335;qr-b27-B27-020335;
B27-020336;Südamerika;Peru;;Getränk;Tee;Erythroxylum coca;Coca-Blatt;;Aromatherapie;beruhigend;harzig;selten;;illu-b27-B27-020336;qr-b27-B27-020336;
B27-020337;Nordamerika;Mexiko;;Getränk;Kakao;Foeniculum vulgare;Fenchel;Finocchio;"Finish;Tafel";aromatisch;rauchig;regional variabel;;illu-b27-B27-020337;qr-b27-B27-020337;
B27-020338;Asien;China;;Salz;Meersalz;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";kühl;harzig;reguliert;;illu-b27-B27-020338;qr-b27-B27-020338;
B27-020339;Europa;Spanien;;Schote;Orchidaceae;Capsicum chinense;Habanero;;"Tee;Getränk";verdauungsfördernd;blumig;AOP;;illu-b27-B27-020339;qr-b27-B27-020339;
B27-020340;Nordamerika;Mexiko;;Schote;Orchidaceae;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";edel;würzig;Basis für Mischungen;;illu-b27-B27-020340;qr-b27-B27-020340;
B27-020341;Europa;Deutschland;;Heilpflanze;Präparat;Zingiber officinale;Ingwer;Ginger;"Suppen;Eintopf";kühl;blumig;hochwertig;;illu-b27-B27-020341;qr-b27-B27-020341;
B27-020342;Nordamerika;Mexiko;;Tee;Schwarztee;Origanum vulgare;Oregano;;"Medizin;Heilung";verdauungsfördernd;zitronig;regional variabel;;illu-b27-B27-020342;qr-b27-B27-020342;
B27-020343;Ozeanien;Australien;;Salz;Steinsalz;Curcuma longa;Kurkuma;Gelbwurz;Aromatherapie;wärmend;rauchig;fermentiert;;illu-b27-B27-020343;qr-b27-B27-020343;
B27-020344;Afrika;Nigeria;;Getränk;Kaffee;Laurus nobilis;Lorbeer;Bay Leaf;"Tee;Getränk";wärmend;holzartig;reguliert;;illu-b27-B27-020344;qr-b27-B27-020344;
B27-020345;Europa;Ungarn;;Wurzel;Rhizome;Foeniculum vulgare;Fenchel;Finocchio;"Parfum;Räuchern";edel;würzig;regional variabel;;illu-b27-B27-020345;qr-b27-B27-020345;
B27-020346;Ozeanien;Fidschi;;Heilpflanze;Präparat;Camellia sinensis;Tee;Grüntee;"Medizin;Heilung";mild;erdig;DOP;;illu-b27-B27-020346;qr-b27-B27-020346;
B27-020347;Afrika;Südafrika;;Getränk;Tee;Coffea arabica;Kaffee;Arabica;"Suppen;Eintopf";anregend;rauchig;selten;;illu-b27-B27-020347;qr-b27-B27-020347;
B27-020348;Asien;Nepal;;Gewürz;Samen;Mentha spicata;Minze;Spearmint;"Currys;Mischung";beruhigend;blumig;fermentiert;;illu-b27-B27-020348;qr-b27-B27-020348;
B27-020349;Europa;Deutschland;;Getränk;Kakao;Coriandrum sativum;Koriander;Koriandersamen;"Currys;Mischung";schärfe;harzig;regional variabel;;illu-b27-B27-020349;qr-b27-B27-020349;
B27-020350;Asien;Nepal;;Salz;Steinsalz;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";edel;würzig;kultisch;;illu-b27-B27-020350;qr-b27-B27-020350;
B27-020351;Afrika;Nigeria;;Samen;Samen;Erythroxylum coca;Coca-Blatt;;"Würzen;Einlegen";appetitanregend;würzig;AOP;;illu-b27-B27-020351;qr-b27-B27-020351;
B27-020352;Nordamerika;Guatemala;;Getränk;Kaffee;Commiphora myrrha;Myrrhe;;Aromatherapie;schärfe;erdig;kultisch;;illu-b27-B27-020352;qr-b27-B27-020352;
B27-020353;Südamerika;Venezuela;;Getränk;Kakao;Allium cepa;Zwiebel;Onion;"Würzen;Einlegen";verdauungsfördernd;harzig;reguliert;;illu-b27-B27-020353;qr-b27-B27-020353;
B27-020354;Südamerika;Venezuela;;Tee;Oolong;Camellia sinensis;Tee;Grüntee;"Medizin;Heilung";schärfe;harzig;DOP;;illu-b27-B27-020354;qr-b27-B27-020354;
B27-020355;Afrika;Madagaskar;;Essenz;Aromatisch;Nigella sativa;Schwarzkümmel;Kalonji;"Medizin;Heilung";beruhigend;holzartig;reguliert;;illu-b27-B27-020355;qr-b27-B27-020355;
B27-020356;Asien;Japan;;Heilpflanze;Präparat;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";kühl;harzig;hochwertig;;illu-b27-B27-020356;qr-b27-B27-020356;
B27-020357;Nordamerika;Kuba;;Gewürz;Schoten;Salvia rosmarinus;Rosmarin;Rosmarinus;"Parfum;Räuchern";schärfe;blumig;selten;;illu-b27-B27-020357;qr-b27-B27-020357;
B27-020358;Asien;Thailand;;Harz;Harz;Thymus vulgaris;Thymian;Thym;"Parfum;Räuchern";aromatisch;süsslich;historisch;;illu-b27-B27-020358;qr-b27-B27-020358;
B27-020359;Europa;Deutschland;;Tee;Schwarztee;Piper nigrum;Pfeffer;Tellicherry;"Fisch;Fleisch";edel;rauchig;hochwertig;;illu-b27-B27-020359;qr-b27-B27-020359;
B27-020360;Ozeanien;Papua-Neuguinea;;Getränk;Kakao;Origanum vulgare;Oregano;;"Fisch;Fleisch";anregend;würzig;DOP;;illu-b27-B27-020360;qr-b27-B27-020360;
B27-020361;Asien;Japan;;Tee;Oolong;Syzygium aromaticum;Nelke;Gewürznelke;"Backen;Dessert";wärmend;holzartig;kultisch;;illu-b27-B27-020361;qr-b27-B27-020361;
B27-020362;Asien;Thailand;;Kräuter;Lamiaceae;Thymus vulgaris;Thymian;Thym;Aromatherapie;beruhigend;blumig;DOP;;illu-b27-B27-020362;qr-b27-B27-020362;
B27-020363;Südamerika;Peru;;Getränk;Kakao;Ocimum basilicum;Basilikum;Basilico;"Sauce;Marinade";mild;zitronig;reguliert;;illu-b27-B27-020363;qr-b27-B27-020363;
B27-020364;Ozeanien;Fidschi;;Gewürz;Samen;Armoracia rusticana;Meerrettich;Kren;"Medizin;Heilung";schärfe;fruchtig;selten;;illu-b27-B27-020364;qr-b27-B27-020364;
B27-020365;Europa;Italien;;Mineral;Würze;Zingiber officinale;Ingwer;Ginger;"Tee;Getränk";kühl;fruchtig;historisch;;illu-b27-B27-020365;qr-b27-B27-020365;
B27-020366;Südamerika;Chile;;Mineral;Würze;Armoracia rusticana;Meerrettich;Kren;"Sauce;Marinade";schärfe;holzartig;fermentiert;;illu-b27-B27-020366;qr-b27-B27-020366;
B27-020367;Ozeanien;Neuseeland;;Tee;Schwarztee;Allium cepa;Zwiebel;Onion;"Suppen;Eintopf";anregend;rauchig;kultisch;;illu-b27-B27-020367;qr-b27-B27-020367;
B27-020368;Afrika;Tansania;;Mineral;Würze;Piper nigrum;Pfeffer;Tellicherry;"Parfum;Räuchern";kühl;harzig;regional variabel;;illu-b27-B27-020368;qr-b27-B27-020368;
B27-020369;Europa;Portugal;;Getränk;Kakao;Erythroxylum coca;Coca-Blatt;;Aromatherapie;appetitanregend;zitronig;kultisch;;illu-b27-B27-020369;qr-b27-B27-020369;
B27-020370;Asien;Indien;;Gewürz;Beerengewürz;Zingiber officinale;Ingwer;Ginger;"Tee;Getränk";beruhigend;fruchtig;fermentiert;;illu-b27-B27-020370;qr-b27-B27-020370;
B27-020371;Ozeanien;Neuseeland;;Getränk;Tee;Curcuma longa;Kurkuma;Gelbwurz;"Snack;Süssspeisen";kühl;holzartig;DOP;;illu-b27-B27-020371;qr-b27-B27-020371;
B27-020372;Europa;Spanien;;Kräuter;Lamiaceae;Salvia rosmarinus;Rosmarin;Rosmarinus;"Finish;Tafel";mild;holzartig;AOP;;illu-b27-B27-020372;qr-b27-B27-020372;
B27-020373;Asien;Indien;;Getränk;Kakao;Coffea arabica;Kaffee;Arabica;"Currys;Mischung";wärmend;erdig;Basis für Mischungen;;illu-b27-B27-020373;qr-b27-B27-020373;
B27-020374;Ozeanien;Australien;;Öl;Pflanzenöl;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";verdauungsfördernd;nussig;hochwertig;;illu-b27-B27-020374;qr-b27-B27-020374;
B27-020375;Afrika;Ägypten;;Harz;Harz;Mentha spicata;Minze;Spearmint;"Snack;Süssspeisen";appetitanregend;holzartig;kultisch;;illu-b27-B27-020375;qr-b27-B27-020375;
B27-020376;Europa;Österreich;;Wurzel;Rhizome;Ocimum basilicum;Basilikum;Basilico;"Fisch;Fleisch";mild;herb;reguliert;;illu-b27-B27-020376;qr-b27-B27-020376;
B27-020377;Asien;Kambodscha;;Öl;Pflanzenöl;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";verdauungsfördernd;blumig;reguliert;;illu-b27-B27-020377;qr-b27-B27-020377;
B27-020378;Afrika;Ägypten;;Tee;Oolong;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Suppen;Eintopf";edel;würzig;kultisch;;illu-b27-B27-020378;qr-b27-B27-020378;
B27-020379;Asien;Indien;;Heilpflanze;Präparat;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";anregend;rauchig;DOP;;illu-b27-B27-020379;qr-b27-B27-020379;
B27-020380;Ozeanien;Australien;;Tee;Grüntee;Foeniculum vulgare;Fenchel;Finocchio;"Parfum;Räuchern";appetitanregend;erdig;AOP;;illu-b27-B27-020380;qr-b27-B27-020380;
B27-020381;Nordamerika;Kuba;;Frucht;Früchte;Capsicum chinense;Habanero;;"Suppen;Eintopf";schärfe;erdig;reguliert;;illu-b27-B27-020381;qr-b27-B27-020381;
B27-020382;Afrika;Kenia;;Mischung;Gewürzmischung;Myristica fragrans;Muskatnuss;Muskat;"Sauce;Marinade";verdauungsfördernd;nussig;Basis für Mischungen;;illu-b27-B27-020382;qr-b27-B27-020382;
B27-020383;Ozeanien;Fidschi;;Mineral;Würze;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";kühl;nussig;hochwertig;;illu-b27-B27-020383;qr-b27-B27-020383;
B27-020384;Europa;Frankreich;;Essenz;Aromatisch;Coffea arabica;Kaffee;Arabica;"Medizin;Heilung";mild;zitronig;reguliert;;illu-b27-B27-020384;qr-b27-B27-020384;
B27-020385;Südamerika;Argentinien;;Getränk;Kakao;Laurus nobilis;Lorbeer;Bay Leaf;"Finish;Tafel";edel;zitronig;Basis für Mischungen;;illu-b27-B27-020385;qr-b27-B27-020385;
B27-020386;Nordamerika;Mexiko;;Gewürz;Samen;Theobroma cacao;Kakao;Cocoa;Aromatherapie;schärfe;würzig;regional variabel;;illu-b27-B27-020386;qr-b27-B27-020386;
B27-020387;Ozeanien;Australien;;Tee;Grüntee;Myristica fragrans;Muskatnuss;Muskat;"Tee;Getränk";verdauungsfördernd;süsslich;reguliert;;illu-b27-B27-020387;qr-b27-B27-020387;
B27-020388;Europa;Spanien;;Samen;Samen;Origanum vulgare;Oregano;;"Parfum;Räuchern";kühl;fruchtig;regional variabel;;illu-b27-B27-020388;qr-b27-B27-020388;
B27-020389;Nordamerika;Kuba;;Gewürz;Schoten;Laurus nobilis;Lorbeer;Bay Leaf;Aromatherapie;wärmend;blumig;reguliert;;illu-b27-B27-020389;qr-b27-B27-020389;
B27-020390;Europa;Spanien;;Tee;Schwarztee;Boswellia sacra;Weihrauch;Olibanum;"Parfum;Räuchern";aromatisch;rauchig;reguliert;;illu-b27-B27-020390;qr-b27-B27-020390;
B27-020391;Asien;Nepal;;Samen;Samen;Vanilla planifolia;Vanille;Bourbon;"Finish;Tafel";edel;nussig;hochwertig;;illu-b27-B27-020391;qr-b27-B27-020391;
B27-020392;Asien;Kambodscha;;Kräuter;Lamiaceae;Allium cepa;Zwiebel;Onion;"Würzen;Einlegen";kühl;harzig;selten;;illu-b27-B27-020392;qr-b27-B27-020392;
B27-020393;Asien;Kambodscha;;Wurzel;Rhizome;Syzygium aromaticum;Nelke;Gewürznelke;"Currys;Mischung";mild;rauchig;regional variabel;;illu-b27-B27-020393;qr-b27-B27-020393;
B27-020394;Asien;Sri Lanka;;Tee;Schwarztee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Medizin;Heilung";mild;rauchig;historisch;;illu-b27-B27-020394;qr-b27-B27-020394;
B27-020395;Ozeanien;Australien;;Tee;Schwarztee;Origanum vulgare;Oregano;;"Currys;Mischung";kühl;fruchtig;reguliert;;illu-b27-B27-020395;qr-b27-B27-020395;
B27-020396;Ozeanien;Papua-Neuguinea;;Mischung;Gewürzmischung;Vanilla planifolia;Vanille;Bourbon;"Fisch;Fleisch";beruhigend;süsslich;historisch;;illu-b27-B27-020396;qr-b27-B27-020396;
B27-020397;Nordamerika;Jamaika;;Getränk;Kakao;Laurus nobilis;Lorbeer;Bay Leaf;Aromatherapie;wärmend;harzig;kultisch;;illu-b27-B27-020397;qr-b27-B27-020397;
B27-020398;Afrika;Kenia;;Getränk;Kaffee;Nigella sativa;Schwarzkümmel;Kalonji;"Finish;Tafel";schärfe;harzig;AOP;;illu-b27-B27-020398;qr-b27-B27-020398;
B27-020399;Europa;Frankreich;;Frucht;Früchte;Crocus sativus;Safran;Saffran;"Medizin;Heilung";schärfe;zitronig;regional variabel;;illu-b27-B27-020399;qr-b27-B27-020399;
B27-020400;Südamerika;Brasilien;;Tee;Oolong;Armoracia rusticana;Meerrettich;Kren;"Currys;Mischung";edel;zitronig;DOP;;illu-b27-B27-020400;qr-b27-B27-020400;
B27-020401;Südamerika;Ecuador;;Samen;Samen;Coriandrum sativum;Koriander;Koriandersamen;"Sauce;Marinade";verdauungsfördernd;süsslich;historisch;;illu-b27-B27-020401;qr-b27-B27-020401;
B27-020402;Europa;Italien;;Tee;Oolong;Capsicum annuum;Paprika;Chili;"Currys;Mischung";mild;erdig;reguliert;;illu-b27-B27-020402;qr-b27-B27-020402;
B27-020403;Afrika;Nigeria;;Kräuter;Lamiaceae;Capsicum annuum;Paprika;Chili;"Backen;Dessert";schärfe;rauchig;selten;;illu-b27-B27-020403;qr-b27-B27-020403;
B27-020404;Südamerika;Peru;;Kräuter;Lamiaceae;Curcuma longa;Kurkuma;Gelbwurz;"Fisch;Fleisch";beruhigend;nussig;kultisch;;illu-b27-B27-020404;qr-b27-B27-020404;
B27-020405;Nordamerika;Kuba;;Essenz;Aromatisch;Capsicum chinense;Habanero;;"Tee;Getränk";anregend;rauchig;historisch;;illu-b27-B27-020405;qr-b27-B27-020405;
B27-020406;Südamerika;Argentinien;;Blätter;Blätter;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Sauce;Marinade";edel;zitronig;reguliert;;illu-b27-B27-020406;qr-b27-B27-020406;
B27-020407;Ozeanien;Australien;;Salz;Steinsalz;Thymus vulgaris;Thymian;Thym;"Fisch;Fleisch";aromatisch;würzig;selten;;illu-b27-B27-020407;qr-b27-B27-020407;
B27-020408;Afrika;Kenia;;Mineral;Würze;Mentha x piperita;Pfefferminze;;"Medizin;Heilung";kühl;würzig;AOP;;illu-b27-B27-020408;qr-b27-B27-020408;
B27-020409;Nordamerika;Kuba;;Wurzel;Rhizome;Allium sativum;Knoblauch;Garlic;"Fisch;Fleisch";appetitanregend;rauchig;kultisch;;illu-b27-B27-020409;qr-b27-B27-020409;
B27-020410;Asien;Indonesien;;Samen;Samen;Ocimum basilicum;Basilikum;Basilico;"Finish;Tafel";edel;rauchig;regional variabel;;illu-b27-B27-020410;qr-b27-B27-020410;
B27-020411;Afrika;Ägypten;;Gewürz;Beerengewürz;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;beruhigend;würzig;kultisch;;illu-b27-B27-020411;qr-b27-B27-020411;
B27-020412;Ozeanien;Papua-Neuguinea;;Schote;Orchidaceae;Wasabia japonica;Wasabi;;"Fisch;Fleisch";beruhigend;fruchtig;kultisch;;illu-b27-B27-020412;qr-b27-B27-020412;
B27-020413;Afrika;Madagaskar;;Mineral;Würze;Foeniculum vulgare;Fenchel;Finocchio;Aromatherapie;aromatisch;zitronig;historisch;;illu-b27-B27-020413;qr-b27-B27-020413;
B27-020414;Südamerika;Brasilien;;Tee;Schwarztee;Coffea arabica;Kaffee;Arabica;"Würzen;Einlegen";appetitanregend;rauchig;regional variabel;;illu-b27-B27-020414;qr-b27-B27-020414;
B27-020415;Nordamerika;Mexiko;;Mineral;Würze;Laurus nobilis;Lorbeer;Bay Leaf;"Currys;Mischung";aromatisch;fruchtig;AOP;;illu-b27-B27-020415;qr-b27-B27-020415;
B27-020416;Nordamerika;Guatemala;;Getränk;Tee;Commiphora myrrha;Myrrhe;;"Snack;Süssspeisen";aromatisch;nussig;historisch;;illu-b27-B27-020416;qr-b27-B27-020416;
B27-020417;Nordamerika;USA;;Salz;Steinsalz;Capsicum annuum;Paprika;Chili;"Currys;Mischung";anregend;nussig;DOP;;illu-b27-B27-020417;qr-b27-B27-020417;
B27-020418;Nordamerika;Mexiko;;Tee;Schwarztee;Mentha x piperita;Pfefferminze;;"Backen;Dessert";schärfe;nussig;regional variabel;;illu-b27-B27-020418;qr-b27-B27-020418;
B27-020419;Südamerika;Peru;;Essenz;Aromatisch;Curcuma longa;Kurkuma;Gelbwurz;Aromatherapie;appetitanregend;nussig;DOP;;illu-b27-B27-020419;qr-b27-B27-020419;
B27-020420;Südamerika;Bolivien;;Wurzel;Rhizome;Laurus nobilis;Lorbeer;Bay Leaf;"Finish;Tafel";anregend;harzig;fermentiert;;illu-b27-B27-020420;qr-b27-B27-020420;
B27-020421;Afrika;Äthiopien;;Salz;Meersalz;Syzygium aromaticum;Nelke;Gewürznelke;"Parfum;Räuchern";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-020421;qr-b27-B27-020421;
B27-020422;Asien;Thailand;;Tee;Oolong;Crocus sativus;Safran;Saffran;"Tee;Getränk";appetitanregend;blumig;fermentiert;;illu-b27-B27-020422;qr-b27-B27-020422;
B27-020423;Asien;Thailand;;Kräuter;Lamiaceae;Camellia sinensis;Tee;Grüntee;"Snack;Süssspeisen";kühl;holzartig;kultisch;;illu-b27-B27-020423;qr-b27-B27-020423;
B27-020424;Asien;Kambodscha;;Heilpflanze;Präparat;Allium cepa;Zwiebel;Onion;"Backen;Dessert";anregend;herb;regional variabel;;illu-b27-B27-020424;qr-b27-B27-020424;
B27-020425;Ozeanien;Fidschi;;Heilpflanze;Präparat;Curcuma longa;Kurkuma;Gelbwurz;"Würzen;Einlegen";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-020425;qr-b27-B27-020425;
B27-020426;Nordamerika;Mexiko;;Getränk;Kakao;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";mild;harzig;historisch;;illu-b27-B27-020426;qr-b27-B27-020426;
B27-020427;Nordamerika;Mexiko;;Heilpflanze;Präparat;Thymus vulgaris;Thymian;Thym;"Snack;Süssspeisen";anregend;zitronig;Basis für Mischungen;;illu-b27-B27-020427;qr-b27-B27-020427;
B27-020428;Asien;Sri Lanka;;Essenz;Aromatisch;Ocimum basilicum;Basilikum;Basilico;"Backen;Dessert";edel;erdig;selten;;illu-b27-B27-020428;qr-b27-B27-020428;
B27-020429;Nordamerika;Kanada;;Frucht;Früchte;Piper nigrum;Pfeffer;Tellicherry;"Parfum;Räuchern";schärfe;herb;kultisch;;illu-b27-B27-020429;qr-b27-B27-020429;
B27-020430;Nordamerika;Kanada;;Samen;Samen;Allium sativum;Knoblauch;Garlic;"Fisch;Fleisch";beruhigend;zitronig;regional variabel;;illu-b27-B27-020430;qr-b27-B27-020430;
B27-020431;Afrika;Äthiopien;;Frucht;Früchte;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Finish;Tafel";aromatisch;süsslich;regional variabel;;illu-b27-B27-020431;qr-b27-B27-020431;
B27-020432;Europa;Griechenland;;Frucht;Früchte;Mentha x piperita;Pfefferminze;;"Sauce;Marinade";anregend;süsslich;hochwertig;;illu-b27-B27-020432;qr-b27-B27-020432;
B27-020433;Afrika;Nigeria;;Blätter;Blätter;Nigella sativa;Schwarzkümmel;Kalonji;"Tee;Getränk";wärmend;harzig;DOP;;illu-b27-B27-020433;qr-b27-B27-020433;
B27-020434;Europa;Griechenland;;Tee;Grüntee;Coffea arabica;Kaffee;Arabica;"Sauce;Marinade";aromatisch;herb;reguliert;;illu-b27-B27-020434;qr-b27-B27-020434;
B27-020435;Asien;Japan;;Tee;Schwarztee;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Tee;Getränk";beruhigend;süsslich;AOP;;illu-b27-B27-020435;qr-b27-B27-020435;
B27-020436;Nordamerika;Mexiko;;Mischung;Gewürzmischung;Coffea arabica;Kaffee;Arabica;Aromatherapie;schärfe;holzartig;historisch;;illu-b27-B27-020436;qr-b27-B27-020436;
B27-020437;Afrika;Madagaskar;;Frucht;Früchte;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";anregend;süsslich;fermentiert;;illu-b27-B27-020437;qr-b27-B27-020437;
