ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-001036;Europa;Frankreich;;Samen;Samen;Zingiber officinale;Ingwer;Ginger;"Backen;Dessert";mild;blumig;AOP;;illu-b27-B27-001036;qr-b27-B27-001036;
B27-001037;Europa;Österreich;;Gewürz;Schoten;Wasabia japonica;Wasabi;;"Medizin;Heilung";edel;herb;Basis für Mischungen;;illu-b27-B27-001037;qr-b27-B27-001037;
B27-001038;Ozeanien;Fidschi;;Gewürz;Beerengewürz;Nigella sativa;Schwarzkümmel;Kalonji;"Tee;Getränk";edel;nussig;Basis für Mischungen;;illu-b27-B27-001038;qr-b27-B27-001038;
B27-001039;Südamerika;Ecuador;;Öl;Pflanzenöl;Thymus vulgaris;Thymian;Thym;"Medizin;Heilung";kühl;erdig;selten;;illu-b27-B27-001039;qr-b27-B27-001039;
B27-001040;Nordamerika;Jamaika;;Samen;Samen;Commiphora myrrha;Myrrhe;;"Fisch;Fleisch";anregend;rauchig;DOP;;illu-b27-B27-001040;qr-b27-B27-001040;
B27-001041;Ozeanien;Neuseeland;;Kräuter;Lamiaceae;Thymus vulgaris;Thymian;Thym;"Snack;Süssspeisen";beruhigend;fruchtig;regional variabel;;illu-b27-B27-001041;qr-b27-B27-001041;
B27-001042;Ozeanien;Australien;;Frucht;Früchte;Capsicum annuum;Paprika;Chili;"Backen;Dessert";verdauungsfördernd;erdig;historisch;;illu-b27-B27-001042;qr-b27-B27-001042;
B27-001043;Nordamerika;Mexiko;;Essenz;Aromatisch;Origanum vulgare;Oregano;;"Sauce;Marinade";mild;zitronig;AOP;;illu-b27-B27-001043;qr-b27-B27-001043;
B27-001044;Ozeanien;Fidschi;;Mineral;Würze;Foeniculum vulgare;Fenchel;Finocchio;"Tee;Getränk";verdauungsfördernd;erdig;DOP;;illu-b27-B27-001044;qr-b27-B27-001044;
B27-001045;Afrika;Marokko;;Mischung;Gewürzmischung;Allium cepa;Zwiebel;Onion;"Snack;Süssspeisen";aromatisch;zitronig;hochwertig;;illu-b27-B27-001045;qr-b27-B27-001045;
B27-001046;Asien;Nepal;;Öl;Pflanzenöl;Laurus nobilis;Lorbeer;Bay Leaf;"Medizin;Heilung";mild;nussig;fermentiert;;illu-b27-B27-001046;qr-b27-B27-001046;
B27-001047;Europa;Türkei;;Wurzel;Rhizome;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";appetitanregend;süsslich;DOP;;illu-b27-B27-001047;qr-b27-B27-001047;
B27-001048;Südamerika;Kolumbien;;Harz;Harz;Capsicum chinense;Habanero;;Aromatherapie;wärmend;fruchtig;kultisch;;illu-b27-B27-001048;qr-b27-B27-001048;
B27-001049;Ozeanien;Papua-Neuguinea;;Heilpflanze;Präparat;Curcuma longa;Kurkuma;Gelbwurz;"Suppen;Eintopf";anregend;nussig;DOP;;illu-b27-B27-001049;qr-b27-B27-001049;
B27-001050;Asien;Thailand;;Gewürz;Schoten;Capsicum chinense;Habanero;;"Würzen;Einlegen";aromatisch;rauchig;historisch;;illu-b27-B27-001050;qr-b27-B27-001050;
B27-001051;Europa;Österreich;;Mischung;Gewürzmischung;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";kühl;herb;fermentiert;;illu-b27-B27-001051;qr-b27-B27-001051;
B27-001052;Asien;Japan;;Samen;Samen;Vanilla planifolia;Vanille;Bourbon;"Würzen;Einlegen";mild;blumig;DOP;;illu-b27-B27-001052;qr-b27-B27-001052;
B27-001053;Afrika;Ägypten;;Öl;Pflanzenöl;Crocus sativus;Safran;Saffran;"Medizin;Heilung";edel;würzig;hochwertig;;illu-b27-B27-001053;qr-b27-B27-001053;
B27-001054;Ozeanien;Neuseeland;;Mischung;Gewürzmischung;Mentha x piperita;Pfefferminze;;"Backen;Dessert";edel;würzig;Basis für Mischungen;;illu-b27-B27-001054;qr-b27-B27-001054;
B27-001055;Nordamerika;Kanada;;Kräuter;Lamiaceae;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Sauce;Marinade";appetitanregend;süsslich;AOP;;illu-b27-B27-001055;qr-b27-B27-001055;
B27-001056;Nordamerika;USA;;Frucht;Früchte;Allium sativum;Knoblauch;Garlic;"Parfum;Räuchern";kühl;zitronig;selten;;illu-b27-B27-001056;qr-b27-B27-001056;
B27-001057;Afrika;Ägypten;;Öl;Pflanzenöl;Ocimum basilicum;Basilikum;Basilico;"Medizin;Heilung";verdauungsfördernd;blumig;fermentiert;;illu-b27-B27-001057;qr-b27-B27-001057;
B27-001058;Südamerika;Kolumbien;;Harz;Harz;Foeniculum vulgare;Fenchel;Finocchio;"Currys;Mischung";mild;würzig;fermentiert;;illu-b27-B27-001058;qr-b27-B27-001058;
B27-001059;Nordamerika;Kuba;;Blätter;Blätter;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";kühl;süsslich;regional variabel;;illu-b27-B27-001059;qr-b27-B27-001059;
B27-001060;Südamerika;Venezuela;;Salz;Steinsalz;Allium cepa;Zwiebel;Onion;"Parfum;Räuchern";verdauungsfördernd;holzartig;fermentiert;;illu-b27-B27-001060;qr-b27-B27-001060;
B27-001061;Europa;Türkei;;Tee;Grüntee;Cinnamomum verum;Zimt (Ceylon);Kaneel;Aromatherapie;verdauungsfördernd;herb;AOP;;illu-b27-B27-001061;qr-b27-B27-001061;
B27-001062;Europa;Griechenland;;Getränk;Kakao;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";appetitanregend;würzig;reguliert;;illu-b27-B27-001062;qr-b27-B27-001062;
B27-001063;Nordamerika;Guatemala;;Gewürz;Schoten;Salvia rosmarinus;Rosmarin;Rosmarinus;"Backen;Dessert";wärmend;harzig;kultisch;;illu-b27-B27-001063;qr-b27-B27-001063;
B27-001064;Nordamerika;Kanada;;Gewürz;Samen;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Parfum;Räuchern";kühl;holzartig;historisch;;illu-b27-B27-001064;qr-b27-B27-001064;
B27-001065;Afrika;Ägypten;;Blätter;Blätter;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Sauce;Marinade";kühl;süsslich;hochwertig;;illu-b27-B27-001065;qr-b27-B27-001065;
B27-001066;Ozeanien;Fidschi;;Blätter;Blätter;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";beruhigend;holzartig;fermentiert;;illu-b27-B27-001066;qr-b27-B27-001066;
B27-001067;Nordamerika;USA;;Harz;Harz;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";anregend;zitronig;fermentiert;;illu-b27-B27-001067;qr-b27-B27-001067;
B27-001068;Nordamerika;USA;;Tee;Schwarztee;Allium sativum;Knoblauch;Garlic;"Parfum;Räuchern";appetitanregend;erdig;hochwertig;;illu-b27-B27-001068;qr-b27-B27-001068;
B27-001069;Ozeanien;Australien;;Gewürz;Schoten;Wasabia japonica;Wasabi;;"Snack;Süssspeisen";appetitanregend;herb;AOP;;illu-b27-B27-001069;qr-b27-B27-001069;
B27-001070;Südamerika;Brasilien;;Getränk;Tee;Mentha x piperita;Pfefferminze;;"Finish;Tafel";kühl;erdig;fermentiert;;illu-b27-B27-001070;qr-b27-B27-001070;
B27-001071;Afrika;Tansania;;Frucht;Früchte;Mentha x piperita;Pfefferminze;;"Würzen;Einlegen";kühl;fruchtig;DOP;;illu-b27-B27-001071;qr-b27-B27-001071;
B27-001072;Europa;Griechenland;;Gewürz;Samen;Curcuma longa;Kurkuma;Gelbwurz;"Backen;Dessert";wärmend;erdig;kultisch;;illu-b27-B27-001072;qr-b27-B27-001072;
B27-001073;Ozeanien;Papua-Neuguinea;;Samen;Samen;Allium cepa;Zwiebel;Onion;"Snack;Süssspeisen";aromatisch;blumig;reguliert;;illu-b27-B27-001073;qr-b27-B27-001073;
B27-001074;Ozeanien;Papua-Neuguinea;;Essenz;Aromatisch;Origanum vulgare;Oregano;;"Suppen;Eintopf";edel;fruchtig;DOP;;illu-b27-B27-001074;qr-b27-B27-001074;
B27-001075;Asien;Sri Lanka;;Tee;Oolong;Curcuma longa;Kurkuma;Gelbwurz;"Finish;Tafel";wärmend;holzartig;hochwertig;;illu-b27-B27-001075;qr-b27-B27-001075;
B27-001076;Nordamerika;Jamaika;;Frucht;Früchte;Myristica fragrans;Muskatnuss;Muskat;"Fisch;Fleisch";wärmend;blumig;Basis für Mischungen;;illu-b27-B27-001076;qr-b27-B27-001076;
B27-001077;Nordamerika;USA;;Harz;Harz;Curcuma longa;Kurkuma;Gelbwurz;"Fisch;Fleisch";verdauungsfördernd;harzig;selten;;illu-b27-B27-001077;qr-b27-B27-001077;
B27-001078;Ozeanien;Australien;;Tee;Schwarztee;Myristica fragrans;Muskatnuss;Muskat;"Currys;Mischung";appetitanregend;holzartig;selten;;illu-b27-B27-001078;qr-b27-B27-001078;
B27-001079;Afrika;Nigeria;;Wurzel;Rhizome;Foeniculum vulgare;Fenchel;Finocchio;"Finish;Tafel";beruhigend;fruchtig;fermentiert;;illu-b27-B27-001079;qr-b27-B27-001079;
B27-001080;Asien;Sri Lanka;;Getränk;Kakao;Myristica fragrans;Muskatnuss;Muskat;"Tee;Getränk";verdauungsfördernd;zitronig;AOP;;illu-b27-B27-001080;qr-b27-B27-001080;
B27-001081;Ozeanien;Australien;;Gewürz;Beerengewürz;Curcuma longa;Kurkuma;Gelbwurz;"Currys;Mischung";anregend;blumig;historisch;;illu-b27-B27-001081;qr-b27-B27-001081;
B27-001082;Europa;Italien;;Harz;Harz;Theobroma cacao;Kakao;Cocoa;"Würzen;Einlegen";appetitanregend;rauchig;historisch;;illu-b27-B27-001082;qr-b27-B27-001082;
B27-001083;Nordamerika;Guatemala;;Harz;Harz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Fisch;Fleisch";beruhigend;harzig;hochwertig;;illu-b27-B27-001083;qr-b27-B27-001083;
B27-001084;Südamerika;Chile;;Heilpflanze;Präparat;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";anregend;harzig;DOP;;illu-b27-B27-001084;qr-b27-B27-001084;
B27-001085;Südamerika;Venezuela;;Mineral;Würze;Zingiber officinale;Ingwer;Ginger;"Snack;Süssspeisen";anregend;rauchig;reguliert;;illu-b27-B27-001085;qr-b27-B27-001085;
B27-001086;Ozeanien;Neuseeland;;Gewürz;Samen;Theobroma cacao;Kakao;Cocoa;"Snack;Süssspeisen";verdauungsfördernd;nussig;regional variabel;;illu-b27-B27-001086;qr-b27-B27-001086;
B27-001087;Asien;Kambodscha;;Gewürz;Beerengewürz;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";appetitanregend;blumig;selten;;illu-b27-B27-001087;qr-b27-B27-001087;
B27-001088;Europa;Frankreich;;Gewürz;Schoten;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";edel;nussig;selten;;illu-b27-B27-001088;qr-b27-B27-001088;
B27-001089;Nordamerika;Mexiko;;Kräuter;Lamiaceae;Commiphora myrrha;Myrrhe;;"Tee;Getränk";wärmend;blumig;kultisch;;illu-b27-B27-001089;qr-b27-B27-001089;
B27-001090;Ozeanien;Fidschi;;Getränk;Kakao;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";verdauungsfördernd;harzig;selten;;illu-b27-B27-001090;qr-b27-B27-001090;
B27-001091;Nordamerika;USA;;Samen;Samen;Capsicum chinense;Habanero;;"Finish;Tafel";verdauungsfördernd;süsslich;fermentiert;;illu-b27-B27-001091;qr-b27-B27-001091;
B27-001092;Ozeanien;Fidschi;;Tee;Schwarztee;Nigella sativa;Schwarzkümmel;Kalonji;"Sauce;Marinade";aromatisch;fruchtig;kultisch;;illu-b27-B27-001092;qr-b27-B27-001092;
B27-001093;Südamerika;Kolumbien;;Blätter;Blätter;Camellia sinensis;Tee;Grüntee;"Fisch;Fleisch";verdauungsfördernd;süsslich;selten;;illu-b27-B27-001093;qr-b27-B27-001093;
B27-001094;Asien;Indien;;Samen;Samen;Foeniculum vulgare;Fenchel;Finocchio;"Tee;Getränk";kühl;zitronig;hochwertig;;illu-b27-B27-001094;qr-b27-B27-001094;
B27-001095;Südamerika;Argentinien;;Kräuter;Lamiaceae;Origanum vulgare;Oregano;;"Snack;Süssspeisen";mild;süsslich;hochwertig;;illu-b27-B27-001095;qr-b27-B27-001095;
B27-001096;Afrika;Kenia;;Kräuter;Lamiaceae;Ocimum basilicum;Basilikum;Basilico;"Fisch;Fleisch";anregend;süsslich;Basis für Mischungen;;illu-b27-B27-001096;qr-b27-B27-001096;
B27-001097;Afrika;Nigeria;;Salz;Meersalz;Wasabia japonica;Wasabi;;"Finish;Tafel";beruhigend;holzartig;hochwertig;;illu-b27-B27-001097;qr-b27-B27-001097;
B27-001098;Südamerika;Bolivien;;Blätter;Blätter;Allium cepa;Zwiebel;Onion;"Suppen;Eintopf";wärmend;erdig;kultisch;;illu-b27-B27-001098;qr-b27-B27-001098;
B27-001099;Europa;Ungarn;;Tee;Schwarztee;Piper nigrum;Pfeffer;Tellicherry;"Fisch;Fleisch";anregend;süsslich;hochwertig;;illu-b27-B27-001099;qr-b27-B27-001099;
B27-001100;Ozeanien;Papua-Neuguinea;;Schote;Orchidaceae;Wasabia japonica;Wasabi;;"Fisch;Fleisch";edel;fruchtig;selten;;illu-b27-B27-001100;qr-b27-B27-001100;
B27-001101;Südamerika;Ecuador;;Kräuter;Lamiaceae;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";anregend;blumig;hochwertig;;illu-b27-B27-001101;qr-b27-B27-001101;
B27-001102;Nordamerika;Guatemala;;Getränk;Kaffee;Coffea arabica;Kaffee;Arabica;"Tee;Getränk";verdauungsfördernd;harzig;reguliert;;illu-b27-B27-001102;qr-b27-B27-001102;
B27-001103;Nordamerika;USA;;Getränk;Kakao;Vanilla planifolia;Vanille;Bourbon;"Fisch;Fleisch";mild;fruchtig;historisch;;illu-b27-B27-001103;qr-b27-B27-001103;
B27-001104;Südamerika;Venezuela;;Mischung;Gewürzmischung;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Würzen;Einlegen";wärmend;holzartig;kultisch;;illu-b27-B27-001104;qr-b27-B27-001104;
B27-001105;Ozeanien;Fidschi;;Getränk;Tee;Myristica fragrans;Muskatnuss;Muskat;"Currys;Mischung";verdauungsfördernd;fruchtig;historisch;;illu-b27-B27-001105;qr-b27-B27-001105;
B27-001106;Südamerika;Bolivien;;Tee;Schwarztee;Syzygium aromaticum;Nelke;Gewürznelke;"Finish;Tafel";kühl;würzig;AOP;;illu-b27-B27-001106;qr-b27-B27-001106;
B27-001107;Afrika;Südafrika;;Getränk;Kakao;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";edel;würzig;historisch;;illu-b27-B27-001107;qr-b27-B27-001107;
B27-001108;Afrika;Ägypten;;Öl;Pflanzenöl;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Backen;Dessert";schärfe;süsslich;hochwertig;;illu-b27-B27-001108;qr-b27-B27-001108;
B27-001109;Asien;Indien;;Getränk;Kakao;Commiphora myrrha;Myrrhe;;"Fisch;Fleisch";anregend;würzig;historisch;;illu-b27-B27-001109;qr-b27-B27-001109;
B27-001110;Afrika;Äthiopien;;Tee;Oolong;Erythroxylum coca;Coca-Blatt;;"Medizin;Heilung";beruhigend;zitronig;AOP;;illu-b27-B27-001110;qr-b27-B27-001110;
B27-001111;Asien;Indien;;Getränk;Kaffee;Camellia sinensis;Tee;Grüntee;"Tee;Getränk";wärmend;herb;AOP;;illu-b27-B27-001111;qr-b27-B27-001111;
B27-001112;Südamerika;Ecuador;;Getränk;Kaffee;Wasabia japonica;Wasabi;;"Parfum;Räuchern";beruhigend;harzig;DOP;;illu-b27-B27-001112;qr-b27-B27-001112;
B27-001113;Europa;Spanien;;Frucht;Früchte;Mentha x piperita;Pfefferminze;;"Backen;Dessert";aromatisch;blumig;fermentiert;;illu-b27-B27-001113;qr-b27-B27-001113;
B27-001114;Afrika;Nigeria;;Frucht;Früchte;Vanilla planifolia;Vanille;Bourbon;"Currys;Mischung";anregend;nussig;hochwertig;;illu-b27-B27-001114;qr-b27-B27-001114;
B27-001115;Südamerika;Brasilien;;Mineral;Würze;Allium cepa;Zwiebel;Onion;"Sauce;Marinade";schärfe;süsslich;Basis für Mischungen;;illu-b27-B27-001115;qr-b27-B27-001115;
B27-001116;Asien;Vietnam;;Gewürz;Schoten;Crocus sativus;Safran;Saffran;"Würzen;Einlegen";kühl;holzartig;selten;;illu-b27-B27-001116;qr-b27-B27-001116;
B27-001117;Asien;Indien;;Öl;Pflanzenöl;Nigella sativa;Schwarzkümmel;Kalonji;"Currys;Mischung";wärmend;würzig;DOP;;illu-b27-B27-001117;qr-b27-B27-001117;
B27-001118;Afrika;Tansania;;Mineral;Würze;Mentha spicata;Minze;Spearmint;"Würzen;Einlegen";mild;erdig;historisch;;illu-b27-B27-001118;qr-b27-B27-001118;
B27-001119;Europa;Schweiz;;Tee;Schwarztee;Zingiber officinale;Ingwer;Ginger;"Currys;Mischung";wärmend;harzig;fermentiert;;illu-b27-B27-001119;qr-b27-B27-001119;
B27-001120;Nordamerika;Mexiko;;Getränk;Kaffee;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";beruhigend;zitronig;hochwertig;;illu-b27-B27-001120;qr-b27-B27-001120;
B27-001121;Ozeanien;Neuseeland;;Samen;Samen;Laurus nobilis;Lorbeer;Bay Leaf;"Backen;Dessert";wärmend;blumig;reguliert;;illu-b27-B27-001121;qr-b27-B27-001121;
B27-001122;Südamerika;Kolumbien;;Gewürz;Beerengewürz;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";beruhigend;nussig;fermentiert;;illu-b27-B27-001122;qr-b27-B27-001122;
B27-001123;Südamerika;Argentinien;;Mischung;Gewürzmischung;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Parfum;Räuchern";wärmend;harzig;historisch;;illu-b27-B27-001123;qr-b27-B27-001123;
B27-001124;Asien;Indonesien;;Mineral;Würze;Allium cepa;Zwiebel;Onion;"Currys;Mischung";wärmend;harzig;selten;;illu-b27-B27-001124;qr-b27-B27-001124;
B27-001125;Europa;Österreich;;Essenz;Aromatisch;Nigella sativa;Schwarzkümmel;Kalonji;"Fisch;Fleisch";verdauungsfördernd;holzartig;selten;;illu-b27-B27-001125;qr-b27-B27-001125;
B27-001126;Ozeanien;Papua-Neuguinea;;Öl;Pflanzenöl;Allium sativum;Knoblauch;Garlic;"Tee;Getränk";edel;zitronig;reguliert;;illu-b27-B27-001126;qr-b27-B27-001126;
B27-001127;Ozeanien;Papua-Neuguinea;;Öl;Pflanzenöl;Boswellia sacra;Weihrauch;Olibanum;"Fisch;Fleisch";kühl;süsslich;kultisch;;illu-b27-B27-001127;qr-b27-B27-001127;
B27-001128;Nordamerika;Jamaika;;Tee;Grüntee;Capsicum annuum;Paprika;Chili;"Backen;Dessert";schärfe;blumig;hochwertig;;illu-b27-B27-001128;qr-b27-B27-001128;
B27-001129;Ozeanien;Fidschi;;Wurzel;Rhizome;Foeniculum vulgare;Fenchel;Finocchio;"Backen;Dessert";wärmend;rauchig;hochwertig;;illu-b27-B27-001129;qr-b27-B27-001129;
B27-001130;Asien;Thailand;;Blätter;Blätter;Zingiber officinale;Ingwer;Ginger;"Würzen;Einlegen";beruhigend;nussig;hochwertig;;illu-b27-B27-001130;qr-b27-B27-001130;
B27-001131;Asien;Iran;;Tee;Oolong;Armoracia rusticana;Meerrettich;Kren;"Fisch;Fleisch";mild;nussig;selten;;illu-b27-B27-001131;qr-b27-B27-001131;
B27-001132;Afrika;Ägypten;;Getränk;Tee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Würzen;Einlegen";mild;erdig;fermentiert;;illu-b27-B27-001132;qr-b27-B27-001132;
B27-001133;Europa;Schweiz;;Salz;Meersalz;Capsicum chinense;Habanero;;"Tee;Getränk";kühl;rauchig;historisch;;illu-b27-B27-001133;qr-b27-B27-001133;
B27-001134;Europa;Ungarn;;Mineral;Würze;Theobroma cacao;Kakao;Cocoa;Aromatherapie;mild;rauchig;Basis für Mischungen;;illu-b27-B27-001134;qr-b27-B27-001134;
B27-001135;Ozeanien;Papua-Neuguinea;;Gewürz;Schoten;Syzygium aromaticum;Nelke;Gewürznelke;"Currys;Mischung";wärmend;blumig;kultisch;;illu-b27-B27-001135;qr-b27-B27-001135;
B27-001136;Ozeanien;Fidschi;;Schote;Orchidaceae;Curcuma longa;Kurkuma;Gelbwurz;"Parfum;Räuchern";edel;würzig;selten;;illu-b27-B27-001136;qr-b27-B27-001136;
B27-001137;Nordamerika;Kuba;;Tee;Grüntee;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Backen;Dessert";anregend;harzig;reguliert;;illu-b27-B27-001137;qr-b27-B27-001137;
B27-001138;Südamerika;Kolumbien;;Frucht;Früchte;Armoracia rusticana;Meerrettich;Kren;"Tee;Getränk";verdauungsfördernd;rauchig;Basis für Mischungen;;illu-b27-B27-001138;qr-b27-B27-001138;
B27-001139;Ozeanien;Fidschi;;Gewürz;Samen;Piper nigrum;Pfeffer;Tellicherry;"Backen;Dessert";kühl;herb;historisch;;illu-b27-B27-001139;qr-b27-B27-001139;
B27-001140;Europa;Griechenland;;Samen;Samen;Commiphora myrrha;Myrrhe;;"Finish;Tafel";anregend;holzartig;kultisch;;illu-b27-B27-001140;qr-b27-B27-001140;
B27-001141;Südamerika;Brasilien;;Blätter;Blätter;Boswellia sacra;Weihrauch;Olibanum;"Würzen;Einlegen";anregend;erdig;Basis für Mischungen;;illu-b27-B27-001141;qr-b27-B27-001141;
B27-001142;Nordamerika;Jamaika;;Heilpflanze;Präparat;Capsicum chinense;Habanero;;"Currys;Mischung";appetitanregend;würzig;regional variabel;;illu-b27-B27-001142;qr-b27-B27-001142;
B27-001143;Asien;Sri Lanka;;Getränk;Tee;Erythroxylum coca;Coca-Blatt;;"Parfum;Räuchern";appetitanregend;harzig;fermentiert;;illu-b27-B27-001143;qr-b27-B27-001143;
B27-001144;Europa;Italien;;Tee;Grüntee;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;appetitanregend;blumig;regional variabel;;illu-b27-B27-001144;qr-b27-B27-001144;
B27-001145;Europa;Österreich;;Schote;Orchidaceae;Allium cepa;Zwiebel;Onion;"Backen;Dessert";schärfe;erdig;Basis für Mischungen;;illu-b27-B27-001145;qr-b27-B27-001145;
B27-001146;Ozeanien;Fidschi;;Wurzel;Rhizome;Boswellia sacra;Weihrauch;Olibanum;"Tee;Getränk";mild;erdig;historisch;;illu-b27-B27-001146;qr-b27-B27-001146;
B27-001147;Asien;Indonesien;;Frucht;Früchte;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";mild;zitronig;kultisch;;illu-b27-B27-001147;qr-b27-B27-001147;
B27-001148;Südamerika;Kolumbien;;Getränk;Kakao;Armoracia rusticana;Meerrettich;Kren;"Parfum;Räuchern";mild;blumig;regional variabel;;illu-b27-B27-001148;qr-b27-B27-001148;
B27-001149;Asien;Indien;;Harz;Harz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Fisch;Fleisch";verdauungsfördernd;süsslich;hochwertig;;illu-b27-B27-001149;qr-b27-B27-001149;
B27-001150;Europa;Frankreich;;Getränk;Kaffee;Syzygium aromaticum;Nelke;Gewürznelke;"Tee;Getränk";wärmend;erdig;DOP;;illu-b27-B27-001150;qr-b27-B27-001150;
B27-001151;Europa;Frankreich;;Getränk;Kakao;Coffea arabica;Kaffee;Arabica;"Fisch;Fleisch";aromatisch;blumig;kultisch;;illu-b27-B27-001151;qr-b27-B27-001151;
B27-001152;Nordamerika;USA;;Getränk;Kakao;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Tee;Getränk";edel;nussig;historisch;;illu-b27-B27-001152;qr-b27-B27-001152;
B27-001153;Europa;Spanien;;Getränk;Kaffee;Allium cepa;Zwiebel;Onion;"Suppen;Eintopf";edel;zitronig;AOP;;illu-b27-B27-001153;qr-b27-B27-001153;
B27-001154;Afrika;Südafrika;;Frucht;Früchte;Piper nigrum;Pfeffer;Tellicherry;"Finish;Tafel";aromatisch;harzig;hochwertig;;illu-b27-B27-001154;qr-b27-B27-001154;
B27-001155;Europa;Frankreich;;Mischung;Gewürzmischung;Capsicum annuum;Paprika;Chili;"Currys;Mischung";wärmend;nussig;fermentiert;;illu-b27-B27-001155;qr-b27-B27-001155;
B27-001156;Südamerika;Brasilien;;Gewürz;Samen;Capsicum annuum;Paprika;Chili;"Finish;Tafel";schärfe;erdig;regional variabel;;illu-b27-B27-001156;qr-b27-B27-001156;
B27-001157;Nordamerika;Kanada;;Heilpflanze;Präparat;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;kühl;rauchig;historisch;;illu-b27-B27-001157;qr-b27-B27-001157;
B27-001158;Ozeanien;Fidschi;;Blätter;Blätter;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Parfum;Räuchern";appetitanregend;harzig;kultisch;;illu-b27-B27-001158;qr-b27-B27-001158;
B27-001159;Afrika;Kenia;;Gewürz;Beerengewürz;Zingiber officinale;Ingwer;Ginger;Aromatherapie;verdauungsfördernd;zitronig;DOP;;illu-b27-B27-001159;qr-b27-B27-001159;
B27-001160;Nordamerika;Kanada;;Kräuter;Lamiaceae;Nigella sativa;Schwarzkümmel;Kalonji;"Parfum;Räuchern";appetitanregend;harzig;fermentiert;;illu-b27-B27-001160;qr-b27-B27-001160;
B27-001161;Südamerika;Argentinien;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";beruhigend;herb;regional variabel;;illu-b27-B27-001161;qr-b27-B27-001161;
B27-001162;Nordamerika;Kanada;;Salz;Steinsalz;Crocus sativus;Safran;Saffran;"Tee;Getränk";aromatisch;süsslich;regional variabel;;illu-b27-B27-001162;qr-b27-B27-001162;
B27-001163;Ozeanien;Fidschi;;Gewürz;Samen;Piper nigrum;Pfeffer;Tellicherry;Aromatherapie;mild;herb;historisch;;illu-b27-B27-001163;qr-b27-B27-001163;
B27-001164;Afrika;Tansania;;Mineral;Würze;Mentha x piperita;Pfefferminze;;"Würzen;Einlegen";mild;holzartig;AOP;;illu-b27-B27-001164;qr-b27-B27-001164;
B27-001165;Europa;Ungarn;;Salz;Meersalz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Fisch;Fleisch";aromatisch;herb;AOP;;illu-b27-B27-001165;qr-b27-B27-001165;
B27-001166;Südamerika;Peru;;Mischung;Gewürzmischung;Laurus nobilis;Lorbeer;Bay Leaf;"Medizin;Heilung";edel;blumig;historisch;;illu-b27-B27-001166;qr-b27-B27-001166;
B27-001167;Ozeanien;Australien;;Gewürz;Beerengewürz;Erythroxylum coca;Coca-Blatt;;"Backen;Dessert";anregend;süsslich;hochwertig;;illu-b27-B27-001167;qr-b27-B27-001167;
B27-001168;Ozeanien;Papua-Neuguinea;;Getränk;Tee;Zingiber officinale;Ingwer;Ginger;"Tee;Getränk";mild;rauchig;kultisch;;illu-b27-B27-001168;qr-b27-B27-001168;
B27-001169;Ozeanien;Papua-Neuguinea;;Getränk;Kakao;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Sauce;Marinade";mild;zitronig;hochwertig;;illu-b27-B27-001169;qr-b27-B27-001169;
B27-001170;Asien;Vietnam;;Kräuter;Lamiaceae;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";edel;blumig;fermentiert;;illu-b27-B27-001170;qr-b27-B27-001170;
