ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-011379;Europa;Frankreich;;Schote;Orchidaceae;Foeniculum vulgare;Fenchel;Finocchio;"Fisch;Fleisch";beruhigend;zitronig;historisch;;illu-b27-B27-011379;qr-b27-B27-011379;
B27-011380;Ozeanien;Papua-Neuguinea;;Schote;Orchidaceae;Crocus sativus;Safran;Saffran;"Medizin;Heilung";schärfe;rauchig;hochwertig;;illu-b27-B27-011380;qr-b27-B27-011380;
B27-011381;Südamerika;Peru;;Mineral;Würze;Coriandrum sativum;Koriander;Koriandersamen;"Tee;Getränk";anregend;süsslich;DOP;;illu-b27-B27-011381;qr-b27-B27-011381;
B27-011382;Ozeanien;Papua-Neuguinea;;Kräuter;Lamiaceae;Laurus nobilis;Lorbeer;Bay Leaf;"Suppen;Eintopf";mild;herb;selten;;illu-b27-B27-011382;qr-b27-B27-011382;
B27-011383;Südamerika;Peru;;Tee;Schwarztee;Vanilla planifolia;Vanille;Bourbon;"Tee;Getränk";wärmend;holzartig;fermentiert;;illu-b27-B27-011383;qr-b27-B27-011383;
B27-011384;Asien;Vietnam;;Gewürz;Beerengewürz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Finish;Tafel";edel;erdig;selten;;illu-b27-B27-011384;qr-b27-B27-011384;
B27-011385;Südamerika;Venezuela;;Getränk;Kaffee;Zingiber officinale;Ingwer;Ginger;"Snack;Süssspeisen";mild;harzig;DOP;;illu-b27-B27-011385;qr-b27-B27-011385;
B27-011386;Ozeanien;Neuseeland;;Samen;Samen;Nigella sativa;Schwarzkümmel;Kalonji;"Currys;Mischung";anregend;holzartig;fermentiert;;illu-b27-B27-011386;qr-b27-B27-011386;
B27-011387;Nordamerika;Guatemala;;Heilpflanze;Präparat;Curcuma longa;Kurkuma;Gelbwurz;"Backen;Dessert";appetitanregend;harzig;hochwertig;;illu-b27-B27-011387;qr-b27-B27-011387;
B27-011388;Asien;Iran;;Essenz;Aromatisch;Mentha spicata;Minze;Spearmint;"Suppen;Eintopf";beruhigend;rauchig;AOP;;illu-b27-B27-011388;qr-b27-B27-011388;
B27-011389;Ozeanien;Neuseeland;;Kräuter;Lamiaceae;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";schärfe;herb;hochwertig;;illu-b27-B27-011389;qr-b27-B27-011389;
B27-011390;Südamerika;Ecuador;;Gewürz;Schoten;Capsicum chinense;Habanero;;"Finish;Tafel";beruhigend;rauchig;AOP;;illu-b27-B27-011390;qr-b27-B27-011390;
B27-011391;Asien;Sri Lanka;;Getränk;Tee;Myristica fragrans;Muskatnuss;Muskat;"Medizin;Heilung";aromatisch;süsslich;selten;;illu-b27-B27-011391;qr-b27-B27-011391;
B27-011392;Südamerika;Brasilien;;Gewürz;Beerengewürz;Erythroxylum coca;Coca-Blatt;;"Suppen;Eintopf";schärfe;fruchtig;regional variabel;;illu-b27-B27-011392;qr-b27-B27-011392;
B27-011393;Europa;Italien;;Essenz;Aromatisch;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Currys;Mischung";edel;herb;regional variabel;;illu-b27-B27-011393;qr-b27-B27-011393;
B27-011394;Europa;Portugal;;Harz;Harz;Foeniculum vulgare;Fenchel;Finocchio;"Würzen;Einlegen";schärfe;süsslich;DOP;;illu-b27-B27-011394;qr-b27-B27-011394;
B27-011395;Europa;Österreich;;Tee;Oolong;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";schärfe;harzig;historisch;;illu-b27-B27-011395;qr-b27-B27-011395;
B27-011396;Ozeanien;Papua-Neuguinea;;Öl;Pflanzenöl;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Tee;Getränk";aromatisch;erdig;fermentiert;;illu-b27-B27-011396;qr-b27-B27-011396;
B27-011397;Asien;Indonesien;;Tee;Oolong;Commiphora myrrha;Myrrhe;;"Sauce;Marinade";wärmend;nussig;DOP;;illu-b27-B27-011397;qr-b27-B27-011397;
B27-011398;Nordamerika;Guatemala;;Kräuter;Lamiaceae;Camellia sinensis;Tee;Grüntee;"Backen;Dessert";edel;fruchtig;regional variabel;;illu-b27-B27-011398;qr-b27-B27-011398;
B27-011399;Asien;Nepal;;Salz;Meersalz;Camellia sinensis;Tee;Grüntee;"Fisch;Fleisch";anregend;holzartig;AOP;;illu-b27-B27-011399;qr-b27-B27-011399;
B27-011400;Afrika;Kenia;;Kräuter;Lamiaceae;Origanum vulgare;Oregano;;"Tee;Getränk";wärmend;herb;fermentiert;;illu-b27-B27-011400;qr-b27-B27-011400;
B27-011401;Europa;Griechenland;;Frucht;Früchte;Ocimum basilicum;Basilikum;Basilico;"Tee;Getränk";schärfe;süsslich;regional variabel;;illu-b27-B27-011401;qr-b27-B27-011401;
B27-011402;Ozeanien;Neuseeland;;Mineral;Würze;Ocimum basilicum;Basilikum;Basilico;"Sauce;Marinade";appetitanregend;harzig;hochwertig;;illu-b27-B27-011402;qr-b27-B27-011402;
B27-011403;Afrika;Ägypten;;Wurzel;Rhizome;Camellia sinensis;Tee;Grüntee;"Medizin;Heilung";schärfe;erdig;hochwertig;;illu-b27-B27-011403;qr-b27-B27-011403;
B27-011404;Afrika;Kenia;;Frucht;Früchte;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";edel;nussig;reguliert;;illu-b27-B27-011404;qr-b27-B27-011404;
B27-011405;Ozeanien;Fidschi;;Gewürz;Samen;Vanilla planifolia;Vanille;Bourbon;Aromatherapie;appetitanregend;nussig;selten;;illu-b27-B27-011405;qr-b27-B27-011405;
B27-011406;Europa;Deutschland;;Mineral;Würze;Mentha x piperita;Pfefferminze;;Aromatherapie;aromatisch;blumig;AOP;;illu-b27-B27-011406;qr-b27-B27-011406;
B27-011407;Ozeanien;Fidschi;;Tee;Oolong;Theobroma cacao;Kakao;Cocoa;"Parfum;Räuchern";appetitanregend;fruchtig;regional variabel;;illu-b27-B27-011407;qr-b27-B27-011407;
B27-011408;Nordamerika;Jamaika;;Öl;Pflanzenöl;Coffea arabica;Kaffee;Arabica;"Würzen;Einlegen";appetitanregend;würzig;hochwertig;;illu-b27-B27-011408;qr-b27-B27-011408;
B27-011409;Afrika;Marokko;;Essenz;Aromatisch;Nigella sativa;Schwarzkümmel;Kalonji;"Suppen;Eintopf";aromatisch;nussig;reguliert;;illu-b27-B27-011409;qr-b27-B27-011409;
B27-011410;Asien;Indien;;Harz;Harz;Capsicum chinense;Habanero;;"Suppen;Eintopf";kühl;herb;fermentiert;;illu-b27-B27-011410;qr-b27-B27-011410;
B27-011411;Afrika;Ägypten;;Blätter;Blätter;Allium cepa;Zwiebel;Onion;"Parfum;Räuchern";edel;zitronig;selten;;illu-b27-B27-011411;qr-b27-B27-011411;
B27-011412;Nordamerika;Mexiko;;Essenz;Aromatisch;Syzygium aromaticum;Nelke;Gewürznelke;"Backen;Dessert";appetitanregend;nussig;DOP;;illu-b27-B27-011412;qr-b27-B27-011412;
B27-011413;Nordamerika;Kanada;;Gewürz;Schoten;Allium cepa;Zwiebel;Onion;"Snack;Süssspeisen";mild;nussig;regional variabel;;illu-b27-B27-011413;qr-b27-B27-011413;
B27-011414;Nordamerika;Mexiko;;Tee;Grüntee;Coriandrum sativum;Koriander;Koriandersamen;"Snack;Süssspeisen";anregend;blumig;Basis für Mischungen;;illu-b27-B27-011414;qr-b27-B27-011414;
B27-011415;Asien;Indien;;Gewürz;Beerengewürz;Boswellia sacra;Weihrauch;Olibanum;"Fisch;Fleisch";beruhigend;nussig;historisch;;illu-b27-B27-011415;qr-b27-B27-011415;
B27-011416;Europa;Italien;;Mineral;Würze;Nigella sativa;Schwarzkümmel;Kalonji;"Currys;Mischung";appetitanregend;zitronig;hochwertig;;illu-b27-B27-011416;qr-b27-B27-011416;
B27-011417;Asien;Vietnam;;Getränk;Kaffee;Vanilla planifolia;Vanille;Bourbon;"Finish;Tafel";mild;blumig;reguliert;;illu-b27-B27-011417;qr-b27-B27-011417;
B27-011418;Europa;Portugal;;Mischung;Gewürzmischung;Coffea arabica;Kaffee;Arabica;"Backen;Dessert";mild;holzartig;historisch;;illu-b27-B27-011418;qr-b27-B27-011418;
B27-011419;Ozeanien;Neuseeland;;Getränk;Tee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Würzen;Einlegen";verdauungsfördernd;fruchtig;historisch;;illu-b27-B27-011419;qr-b27-B27-011419;
B27-011420;Ozeanien;Australien;;Frucht;Früchte;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Currys;Mischung";beruhigend;blumig;selten;;illu-b27-B27-011420;qr-b27-B27-011420;
B27-011421;Südamerika;Argentinien;;Wurzel;Rhizome;Boswellia sacra;Weihrauch;Olibanum;"Backen;Dessert";schärfe;würzig;hochwertig;;illu-b27-B27-011421;qr-b27-B27-011421;
B27-011422;Europa;Österreich;;Wurzel;Rhizome;Erythroxylum coca;Coca-Blatt;;"Suppen;Eintopf";aromatisch;fruchtig;Basis für Mischungen;;illu-b27-B27-011422;qr-b27-B27-011422;
B27-011423;Südamerika;Peru;;Tee;Schwarztee;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Würzen;Einlegen";mild;holzartig;Basis für Mischungen;;illu-b27-B27-011423;qr-b27-B27-011423;
B27-011424;Europa;Italien;;Tee;Oolong;Coriandrum sativum;Koriander;Koriandersamen;"Tee;Getränk";edel;holzartig;historisch;;illu-b27-B27-011424;qr-b27-B27-011424;
B27-011425;Nordamerika;Mexiko;;Blätter;Blätter;Curcuma longa;Kurkuma;Gelbwurz;"Backen;Dessert";appetitanregend;rauchig;AOP;;illu-b27-B27-011425;qr-b27-B27-011425;
B27-011426;Südamerika;Venezuela;;Gewürz;Samen;Camellia sinensis;Tee;Grüntee;"Sauce;Marinade";anregend;würzig;DOP;;illu-b27-B27-011426;qr-b27-B27-011426;
B27-011427;Südamerika;Kolumbien;;Gewürz;Samen;Salvia rosmarinus;Rosmarin;Rosmarinus;"Parfum;Räuchern";wärmend;blumig;kultisch;;illu-b27-B27-011427;qr-b27-B27-011427;
B27-011428;Ozeanien;Papua-Neuguinea;;Gewürz;Samen;Zingiber officinale;Ingwer;Ginger;"Finish;Tafel";wärmend;blumig;fermentiert;;illu-b27-B27-011428;qr-b27-B27-011428;
B27-011429;Asien;Indonesien;;Harz;Harz;Zingiber officinale;Ingwer;Ginger;"Currys;Mischung";verdauungsfördernd;holzartig;DOP;;illu-b27-B27-011429;qr-b27-B27-011429;
B27-011430;Ozeanien;Neuseeland;;Salz;Steinsalz;Mentha x piperita;Pfefferminze;;"Sauce;Marinade";anregend;zitronig;Basis für Mischungen;;illu-b27-B27-011430;qr-b27-B27-011430;
B27-011431;Nordamerika;Kanada;;Gewürz;Schoten;Armoracia rusticana;Meerrettich;Kren;"Currys;Mischung";wärmend;holzartig;kultisch;;illu-b27-B27-011431;qr-b27-B27-011431;
B27-011432;Asien;Nepal;;Getränk;Kaffee;Theobroma cacao;Kakao;Cocoa;"Backen;Dessert";verdauungsfördernd;erdig;kultisch;;illu-b27-B27-011432;qr-b27-B27-011432;
B27-011433;Europa;Ungarn;;Tee;Oolong;Capsicum chinense;Habanero;;"Suppen;Eintopf";kühl;blumig;AOP;;illu-b27-B27-011433;qr-b27-B27-011433;
B27-011434;Europa;Portugal;;Getränk;Kaffee;Boswellia sacra;Weihrauch;Olibanum;"Backen;Dessert";kühl;fruchtig;DOP;;illu-b27-B27-011434;qr-b27-B27-011434;
B27-011435;Europa;Ungarn;;Tee;Grüntee;Syzygium aromaticum;Nelke;Gewürznelke;"Backen;Dessert";verdauungsfördernd;blumig;selten;;illu-b27-B27-011435;qr-b27-B27-011435;
B27-011436;Afrika;Äthiopien;;Gewürz;Schoten;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;appetitanregend;zitronig;regional variabel;;illu-b27-B27-011436;qr-b27-B27-011436;
B27-011437;Nordamerika;Guatemala;;Mineral;Würze;Origanum vulgare;Oregano;;"Suppen;Eintopf";wärmend;rauchig;historisch;;illu-b27-B27-011437;qr-b27-B27-011437;
B27-011438;Asien;Japan;;Salz;Steinsalz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Parfum;Räuchern";kühl;fruchtig;AOP;;illu-b27-B27-011438;qr-b27-B27-011438;
B27-011439;Südamerika;Chile;;Gewürz;Schoten;Thymus vulgaris;Thymian;Thym;"Parfum;Räuchern";edel;nussig;reguliert;;illu-b27-B27-011439;qr-b27-B27-011439;
B27-011440;Südamerika;Chile;;Heilpflanze;Präparat;Foeniculum vulgare;Fenchel;Finocchio;"Currys;Mischung";appetitanregend;fruchtig;Basis für Mischungen;;illu-b27-B27-011440;qr-b27-B27-011440;
B27-011441;Nordamerika;Mexiko;;Blätter;Blätter;Allium cepa;Zwiebel;Onion;"Backen;Dessert";appetitanregend;herb;regional variabel;;illu-b27-B27-011441;qr-b27-B27-011441;
B27-011442;Ozeanien;Papua-Neuguinea;;Mineral;Würze;Commiphora myrrha;Myrrhe;;"Sauce;Marinade";kühl;fruchtig;DOP;;illu-b27-B27-011442;qr-b27-B27-011442;
B27-011443;Afrika;Marokko;;Tee;Schwarztee;Commiphora myrrha;Myrrhe;;"Würzen;Einlegen";appetitanregend;erdig;historisch;;illu-b27-B27-011443;qr-b27-B27-011443;
B27-011444;Ozeanien;Fidschi;;Gewürz;Samen;Thymus vulgaris;Thymian;Thym;"Finish;Tafel";beruhigend;blumig;DOP;;illu-b27-B27-011444;qr-b27-B27-011444;
B27-011445;Nordamerika;Kanada;;Wurzel;Rhizome;Syzygium aromaticum;Nelke;Gewürznelke;"Medizin;Heilung";appetitanregend;blumig;reguliert;;illu-b27-B27-011445;qr-b27-B27-011445;
B27-011446;Südamerika;Argentinien;;Getränk;Tee;Wasabia japonica;Wasabi;;"Finish;Tafel";verdauungsfördernd;holzartig;historisch;;illu-b27-B27-011446;qr-b27-B27-011446;
B27-011447;Ozeanien;Neuseeland;;Frucht;Früchte;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Suppen;Eintopf";aromatisch;holzartig;Basis für Mischungen;;illu-b27-B27-011447;qr-b27-B27-011447;
B27-011448;Nordamerika;Jamaika;;Schote;Orchidaceae;Thymus vulgaris;Thymian;Thym;"Currys;Mischung";kühl;fruchtig;fermentiert;;illu-b27-B27-011448;qr-b27-B27-011448;
B27-011449;Nordamerika;Guatemala;;Gewürz;Schoten;Ocimum basilicum;Basilikum;Basilico;"Finish;Tafel";beruhigend;rauchig;historisch;;illu-b27-B27-011449;qr-b27-B27-011449;
B27-011450;Südamerika;Peru;;Samen;Samen;Capsicum annuum;Paprika;Chili;"Medizin;Heilung";wärmend;zitronig;selten;;illu-b27-B27-011450;qr-b27-B27-011450;
B27-011451;Asien;Iran;;Schote;Orchidaceae;Mentha spicata;Minze;Spearmint;"Currys;Mischung";edel;blumig;regional variabel;;illu-b27-B27-011451;qr-b27-B27-011451;
B27-011452;Asien;China;;Blätter;Blätter;Mentha x piperita;Pfefferminze;;"Fisch;Fleisch";wärmend;harzig;historisch;;illu-b27-B27-011452;qr-b27-B27-011452;
B27-011453;Nordamerika;Guatemala;;Getränk;Kakao;Theobroma cacao;Kakao;Cocoa;"Parfum;Räuchern";schärfe;süsslich;reguliert;;illu-b27-B27-011453;qr-b27-B27-011453;
B27-011454;Nordamerika;Kuba;;Salz;Meersalz;Coffea arabica;Kaffee;Arabica;"Würzen;Einlegen";edel;herb;historisch;;illu-b27-B27-011454;qr-b27-B27-011454;
B27-011455;Ozeanien;Neuseeland;;Gewürz;Schoten;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Parfum;Räuchern";mild;nussig;regional variabel;;illu-b27-B27-011455;qr-b27-B27-011455;
B27-011456;Südamerika;Venezuela;;Tee;Oolong;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";wärmend;rauchig;fermentiert;;illu-b27-B27-011456;qr-b27-B27-011456;
B27-011457;Afrika;Südafrika;;Salz;Meersalz;Allium sativum;Knoblauch;Garlic;"Tee;Getränk";beruhigend;würzig;kultisch;;illu-b27-B27-011457;qr-b27-B27-011457;
B27-011458;Südamerika;Brasilien;;Getränk;Tee;Commiphora myrrha;Myrrhe;;"Würzen;Einlegen";appetitanregend;harzig;DOP;;illu-b27-B27-011458;qr-b27-B27-011458;
B27-011459;Asien;Japan;;Getränk;Kakao;Laurus nobilis;Lorbeer;Bay Leaf;"Suppen;Eintopf";aromatisch;fruchtig;regional variabel;;illu-b27-B27-011459;qr-b27-B27-011459;
B27-011460;Ozeanien;Neuseeland;;Tee;Schwarztee;Boswellia sacra;Weihrauch;Olibanum;"Suppen;Eintopf";verdauungsfördernd;würzig;regional variabel;;illu-b27-B27-011460;qr-b27-B27-011460;
B27-011461;Asien;Iran;;Blätter;Blätter;Ocimum basilicum;Basilikum;Basilico;"Würzen;Einlegen";aromatisch;harzig;AOP;;illu-b27-B27-011461;qr-b27-B27-011461;
B27-011462;Asien;Indien;;Harz;Harz;Coriandrum sativum;Koriander;Koriandersamen;"Suppen;Eintopf";verdauungsfördernd;holzartig;regional variabel;;illu-b27-B27-011462;qr-b27-B27-011462;
B27-011463;Ozeanien;Fidschi;;Frucht;Früchte;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;schärfe;herb;reguliert;;illu-b27-B27-011463;qr-b27-B27-011463;
B27-011464;Südamerika;Venezuela;;Öl;Pflanzenöl;Piper nigrum;Pfeffer;Tellicherry;"Fisch;Fleisch";beruhigend;rauchig;historisch;;illu-b27-B27-011464;qr-b27-B27-011464;
B27-011465;Ozeanien;Neuseeland;;Schote;Orchidaceae;Mentha x piperita;Pfefferminze;;"Finish;Tafel";wärmend;herb;reguliert;;illu-b27-B27-011465;qr-b27-B27-011465;
B27-011466;Südamerika;Venezuela;;Tee;Grüntee;Laurus nobilis;Lorbeer;Bay Leaf;"Fisch;Fleisch";anregend;erdig;reguliert;;illu-b27-B27-011466;qr-b27-B27-011466;
B27-011467;Europa;Frankreich;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Currys;Mischung";anregend;rauchig;kultisch;;illu-b27-B27-011467;qr-b27-B27-011467;
B27-011468;Afrika;Madagaskar;;Salz;Meersalz;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Sauce;Marinade";schärfe;holzartig;regional variabel;;illu-b27-B27-011468;qr-b27-B27-011468;
B27-011469;Nordamerika;Jamaika;;Gewürz;Beerengewürz;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Currys;Mischung";beruhigend;harzig;Basis für Mischungen;;illu-b27-B27-011469;qr-b27-B27-011469;
B27-011470;Europa;Portugal;;Getränk;Tee;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Tee;Getränk";mild;harzig;kultisch;;illu-b27-B27-011470;qr-b27-B27-011470;
B27-011471;Südamerika;Chile;;Öl;Pflanzenöl;Laurus nobilis;Lorbeer;Bay Leaf;"Sauce;Marinade";verdauungsfördernd;süsslich;kultisch;;illu-b27-B27-011471;qr-b27-B27-011471;
B27-011472;Nordamerika;Kuba;;Samen;Samen;Theobroma cacao;Kakao;Cocoa;"Finish;Tafel";edel;würzig;AOP;;illu-b27-B27-011472;qr-b27-B27-011472;
B27-011473;Asien;Vietnam;;Gewürz;Beerengewürz;Vanilla planifolia;Vanille;Bourbon;"Suppen;Eintopf";anregend;erdig;regional variabel;;illu-b27-B27-011473;qr-b27-B27-011473;
B27-011474;Nordamerika;Mexiko;;Salz;Steinsalz;Commiphora myrrha;Myrrhe;;"Tee;Getränk";schärfe;zitronig;historisch;;illu-b27-B27-011474;qr-b27-B27-011474;
B27-011475;Nordamerika;Jamaika;;Salz;Meersalz;Zingiber officinale;Ingwer;Ginger;"Currys;Mischung";wärmend;nussig;DOP;;illu-b27-B27-011475;qr-b27-B27-011475;
B27-011476;Asien;Thailand;;Öl;Pflanzenöl;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";wärmend;würzig;hochwertig;;illu-b27-B27-011476;qr-b27-B27-011476;
B27-011477;Nordamerika;USA;;Gewürz;Schoten;Zingiber officinale;Ingwer;Ginger;"Sauce;Marinade";schärfe;rauchig;regional variabel;;illu-b27-B27-011477;qr-b27-B27-011477;
B27-011478;Südamerika;Bolivien;;Blätter;Blätter;Myristica fragrans;Muskatnuss;Muskat;"Würzen;Einlegen";verdauungsfördernd;blumig;hochwertig;;illu-b27-B27-011478;qr-b27-B27-011478;
B27-011479;Ozeanien;Australien;;Öl;Pflanzenöl;Origanum vulgare;Oregano;;"Medizin;Heilung";schärfe;zitronig;historisch;;illu-b27-B27-011479;qr-b27-B27-011479;
B27-011480;Asien;China;;Getränk;Kaffee;Armoracia rusticana;Meerrettich;Kren;"Suppen;Eintopf";edel;zitronig;reguliert;;illu-b27-B27-011480;qr-b27-B27-011480;
B27-011481;Nordamerika;Jamaika;;Tee;Schwarztee;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";aromatisch;rauchig;historisch;;illu-b27-B27-011481;qr-b27-B27-011481;
B27-011482;Nordamerika;Kuba;;Kräuter;Lamiaceae;Erythroxylum coca;Coca-Blatt;;"Parfum;Räuchern";anregend;würzig;historisch;;illu-b27-B27-011482;qr-b27-B27-011482;
B27-011483;Europa;Ungarn;;Gewürz;Beerengewürz;Capsicum annuum;Paprika;Chili;"Fisch;Fleisch";appetitanregend;herb;DOP;;illu-b27-B27-011483;qr-b27-B27-011483;
B27-011484;Nordamerika;Kuba;;Mischung;Gewürzmischung;Syzygium aromaticum;Nelke;Gewürznelke;"Snack;Süssspeisen";appetitanregend;erdig;selten;;illu-b27-B27-011484;qr-b27-B27-011484;
B27-011485;Ozeanien;Neuseeland;;Schote;Orchidaceae;Wasabia japonica;Wasabi;;"Würzen;Einlegen";verdauungsfördernd;holzartig;kultisch;;illu-b27-B27-011485;qr-b27-B27-011485;
B27-011486;Europa;Deutschland;;Wurzel;Rhizome;Coriandrum sativum;Koriander;Koriandersamen;"Fisch;Fleisch";beruhigend;nussig;regional variabel;;illu-b27-B27-011486;qr-b27-B27-011486;
B27-011487;Ozeanien;Australien;;Getränk;Kaffee;Capsicum chinense;Habanero;;"Würzen;Einlegen";beruhigend;rauchig;hochwertig;;illu-b27-B27-011487;qr-b27-B27-011487;
B27-011488;Ozeanien;Neuseeland;;Samen;Samen;Armoracia rusticana;Meerrettich;Kren;"Sauce;Marinade";beruhigend;fruchtig;Basis für Mischungen;;illu-b27-B27-011488;qr-b27-B27-011488;
B27-011489;Nordamerika;USA;;Tee;Oolong;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";schärfe;blumig;Basis für Mischungen;;illu-b27-B27-011489;qr-b27-B27-011489;
B27-011490;Südamerika;Bolivien;;Samen;Samen;Theobroma cacao;Kakao;Cocoa;"Parfum;Räuchern";kühl;nussig;reguliert;;illu-b27-B27-011490;qr-b27-B27-011490;
B27-011491;Südamerika;Kolumbien;;Wurzel;Rhizome;Armoracia rusticana;Meerrettich;Kren;Aromatherapie;beruhigend;holzartig;hochwertig;;illu-b27-B27-011491;qr-b27-B27-011491;
B27-011492;Südamerika;Bolivien;;Tee;Oolong;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Snack;Süssspeisen";kühl;süsslich;selten;;illu-b27-B27-011492;qr-b27-B27-011492;
B27-011493;Asien;Iran;;Gewürz;Schoten;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Sauce;Marinade";beruhigend;würzig;kultisch;;illu-b27-B27-011493;qr-b27-B27-011493;
B27-011494;Nordamerika;Kuba;;Salz;Meersalz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Finish;Tafel";beruhigend;fruchtig;selten;;illu-b27-B27-011494;qr-b27-B27-011494;
B27-011495;Europa;Frankreich;;Frucht;Früchte;Vanilla planifolia;Vanille;Bourbon;"Fisch;Fleisch";appetitanregend;harzig;selten;;illu-b27-B27-011495;qr-b27-B27-011495;
B27-011496;Asien;Nepal;;Mischung;Gewürzmischung;Salvia rosmarinus;Rosmarin;Rosmarinus;"Suppen;Eintopf";edel;rauchig;regional variabel;;illu-b27-B27-011496;qr-b27-B27-011496;
B27-011497;Afrika;Madagaskar;;Samen;Samen;Coffea arabica;Kaffee;Arabica;Aromatherapie;schärfe;fruchtig;reguliert;;illu-b27-B27-011497;qr-b27-B27-011497;
B27-011498;Nordamerika;Guatemala;;Salz;Steinsalz;Mentha x piperita;Pfefferminze;;"Medizin;Heilung";wärmend;blumig;DOP;;illu-b27-B27-011498;qr-b27-B27-011498;
B27-011499;Asien;Vietnam;;Getränk;Kaffee;Foeniculum vulgare;Fenchel;Finocchio;"Snack;Süssspeisen";beruhigend;herb;historisch;;illu-b27-B27-011499;qr-b27-B27-011499;
B27-011500;Asien;Indien;;Harz;Harz;Crocus sativus;Safran;Saffran;"Medizin;Heilung";verdauungsfördernd;blumig;fermentiert;;illu-b27-B27-011500;qr-b27-B27-011500;
B27-011501;Europa;Ungarn;;Blätter;Blätter;Foeniculum vulgare;Fenchel;Finocchio;"Snack;Süssspeisen";aromatisch;süsslich;fermentiert;;illu-b27-B27-011501;qr-b27-B27-011501;
B27-011502;Nordamerika;USA;;Tee;Schwarztee;Nigella sativa;Schwarzkümmel;Kalonji;"Fisch;Fleisch";wärmend;harzig;hochwertig;;illu-b27-B27-011502;qr-b27-B27-011502;
B27-011503;Nordamerika;Jamaika;;Mischung;Gewürzmischung;Ocimum basilicum;Basilikum;Basilico;"Snack;Süssspeisen";schärfe;holzartig;DOP;;illu-b27-B27-011503;qr-b27-B27-011503;
B27-011504;Asien;Vietnam;;Heilpflanze;Präparat;Wasabia japonica;Wasabi;;"Medizin;Heilung";anregend;harzig;Basis für Mischungen;;illu-b27-B27-011504;qr-b27-B27-011504;
B27-011505;Ozeanien;Neuseeland;;Kräuter;Lamiaceae;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";edel;süsslich;selten;;illu-b27-B27-011505;qr-b27-B27-011505;
B27-011506;Ozeanien;Papua-Neuguinea;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Finish;Tafel";wärmend;rauchig;kultisch;;illu-b27-B27-011506;qr-b27-B27-011506;
B27-011507;Europa;Spanien;;Harz;Harz;Commiphora myrrha;Myrrhe;;"Fisch;Fleisch";edel;erdig;reguliert;;illu-b27-B27-011507;qr-b27-B27-011507;
B27-011508;Afrika;Madagaskar;;Blätter;Blätter;Capsicum annuum;Paprika;Chili;"Sauce;Marinade";beruhigend;rauchig;DOP;;illu-b27-B27-011508;qr-b27-B27-011508;
B27-011509;Afrika;Madagaskar;;Essenz;Aromatisch;Salvia rosmarinus;Rosmarin;Rosmarinus;"Fisch;Fleisch";aromatisch;herb;regional variabel;;illu-b27-B27-011509;qr-b27-B27-011509;
B27-011510;Ozeanien;Australien;;Samen;Samen;Wasabia japonica;Wasabi;;"Fisch;Fleisch";schärfe;herb;hochwertig;;illu-b27-B27-011510;qr-b27-B27-011510;
B27-011511;Südamerika;Chile;;Schote;Orchidaceae;Camellia sinensis;Tee;Grüntee;"Tee;Getränk";schärfe;holzartig;fermentiert;;illu-b27-B27-011511;qr-b27-B27-011511;
B27-011512;Nordamerika;Mexiko;;Frucht;Früchte;Crocus sativus;Safran;Saffran;"Parfum;Räuchern";edel;zitronig;fermentiert;;illu-b27-B27-011512;qr-b27-B27-011512;
B27-011513;Afrika;Südafrika;;Blätter;Blätter;Capsicum chinense;Habanero;;"Suppen;Eintopf";edel;harzig;DOP;;illu-b27-B27-011513;qr-b27-B27-011513;
