ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-006365;Europa;Frankreich;;Heilpflanze;Präparat;Zingiber officinale;Ingwer;Ginger;"Würzen;Einlegen";beruhigend;würzig;AOP;;illu-b27-B27-006365;qr-b27-B27-006365;
B27-006366;Europa;Türkei;;Tee;Grüntee;Piper nigrum;Pfeffer;Tellicherry;"Medizin;Heilung";beruhigend;rauchig;reguliert;;illu-b27-B27-006366;qr-b27-B27-006366;
B27-006367;Asien;Indonesien;;Frucht;Früchte;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Finish;Tafel";schärfe;würzig;regional variabel;;illu-b27-B27-006367;qr-b27-B27-006367;
B27-006368;Südamerika;Bolivien;;Gewürz;Schoten;Origanum vulgare;Oregano;;"Snack;Süssspeisen";appetitanregend;zitronig;Basis für Mischungen;;illu-b27-B27-006368;qr-b27-B27-006368;
B27-006369;Ozeanien;Fidschi;;Gewürz;Schoten;Mentha spicata;Minze;Spearmint;"Medizin;Heilung";mild;blumig;Basis für Mischungen;;illu-b27-B27-006369;qr-b27-B27-006369;
B27-006370;Ozeanien;Papua-Neuguinea;;Gewürz;Beerengewürz;Nigella sativa;Schwarzkümmel;Kalonji;"Snack;Süssspeisen";edel;blumig;fermentiert;;illu-b27-B27-006370;qr-b27-B27-006370;
B27-006371;Asien;China;;Salz;Meersalz;Wasabia japonica;Wasabi;;"Suppen;Eintopf";schärfe;zitronig;historisch;;illu-b27-B27-006371;qr-b27-B27-006371;
B27-006372;Südamerika;Venezuela;;Tee;Oolong;Armoracia rusticana;Meerrettich;Kren;"Suppen;Eintopf";anregend;würzig;AOP;;illu-b27-B27-006372;qr-b27-B27-006372;
B27-006373;Europa;Deutschland;;Tee;Grüntee;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";edel;harzig;DOP;;illu-b27-B27-006373;qr-b27-B27-006373;
B27-006374;Europa;Österreich;;Mineral;Würze;Myristica fragrans;Muskatnuss;Muskat;Aromatherapie;kühl;harzig;fermentiert;;illu-b27-B27-006374;qr-b27-B27-006374;
B27-006375;Asien;Japan;;Tee;Grüntee;Thymus vulgaris;Thymian;Thym;"Snack;Süssspeisen";schärfe;rauchig;regional variabel;;illu-b27-B27-006375;qr-b27-B27-006375;
B27-006376;Europa;Italien;;Mineral;Würze;Crocus sativus;Safran;Saffran;"Fisch;Fleisch";verdauungsfördernd;erdig;historisch;;illu-b27-B27-006376;qr-b27-B27-006376;
B27-006377;Afrika;Nigeria;;Tee;Oolong;Crocus sativus;Safran;Saffran;"Fisch;Fleisch";appetitanregend;erdig;DOP;;illu-b27-B27-006377;qr-b27-B27-006377;
B27-006378;Ozeanien;Papua-Neuguinea;;Tee;Grüntee;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Backen;Dessert";kühl;zitronig;historisch;;illu-b27-B27-006378;qr-b27-B27-006378;
B27-006379;Südamerika;Bolivien;;Frucht;Früchte;Armoracia rusticana;Meerrettich;Kren;"Finish;Tafel";schärfe;rauchig;hochwertig;;illu-b27-B27-006379;qr-b27-B27-006379;
B27-006380;Nordamerika;Kanada;;Mineral;Würze;Zingiber officinale;Ingwer;Ginger;"Tee;Getränk";verdauungsfördernd;nussig;hochwertig;;illu-b27-B27-006380;qr-b27-B27-006380;
B27-006381;Asien;Vietnam;;Getränk;Tee;Coffea arabica;Kaffee;Arabica;"Fisch;Fleisch";mild;erdig;reguliert;;illu-b27-B27-006381;qr-b27-B27-006381;
B27-006382;Afrika;Kenia;;Mineral;Würze;Allium cepa;Zwiebel;Onion;"Würzen;Einlegen";wärmend;fruchtig;regional variabel;;illu-b27-B27-006382;qr-b27-B27-006382;
B27-006383;Südamerika;Chile;;Getränk;Kakao;Coriandrum sativum;Koriander;Koriandersamen;"Snack;Süssspeisen";anregend;zitronig;hochwertig;;illu-b27-B27-006383;qr-b27-B27-006383;
B27-006384;Afrika;Kenia;;Gewürz;Samen;Laurus nobilis;Lorbeer;Bay Leaf;Aromatherapie;schärfe;fruchtig;reguliert;;illu-b27-B27-006384;qr-b27-B27-006384;
B27-006385;Ozeanien;Papua-Neuguinea;;Samen;Samen;Thymus vulgaris;Thymian;Thym;"Backen;Dessert";verdauungsfördernd;erdig;kultisch;;illu-b27-B27-006385;qr-b27-B27-006385;
B27-006386;Europa;Spanien;;Mineral;Würze;Coffea arabica;Kaffee;Arabica;"Sauce;Marinade";anregend;zitronig;fermentiert;;illu-b27-B27-006386;qr-b27-B27-006386;
B27-006387;Nordamerika;Kanada;;Harz;Harz;Coriandrum sativum;Koriander;Koriandersamen;"Currys;Mischung";mild;süsslich;kultisch;;illu-b27-B27-006387;qr-b27-B27-006387;
B27-006388;Nordamerika;USA;;Essenz;Aromatisch;Commiphora myrrha;Myrrhe;;"Tee;Getränk";appetitanregend;herb;kultisch;;illu-b27-B27-006388;qr-b27-B27-006388;
B27-006389;Südamerika;Brasilien;;Mischung;Gewürzmischung;Nigella sativa;Schwarzkümmel;Kalonji;"Würzen;Einlegen";wärmend;fruchtig;kultisch;;illu-b27-B27-006389;qr-b27-B27-006389;
B27-006390;Afrika;Kenia;;Frucht;Früchte;Allium sativum;Knoblauch;Garlic;"Würzen;Einlegen";beruhigend;fruchtig;AOP;;illu-b27-B27-006390;qr-b27-B27-006390;
B27-006391;Ozeanien;Neuseeland;;Öl;Pflanzenöl;Crocus sativus;Safran;Saffran;"Suppen;Eintopf";edel;holzartig;kultisch;;illu-b27-B27-006391;qr-b27-B27-006391;
B27-006392;Ozeanien;Australien;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";anregend;blumig;AOP;;illu-b27-B27-006392;qr-b27-B27-006392;
B27-006393;Asien;Kambodscha;;Wurzel;Rhizome;Erythroxylum coca;Coca-Blatt;;"Tee;Getränk";beruhigend;rauchig;historisch;;illu-b27-B27-006393;qr-b27-B27-006393;
B27-006394;Afrika;Äthiopien;;Tee;Grüntee;Foeniculum vulgare;Fenchel;Finocchio;"Parfum;Räuchern";wärmend;süsslich;fermentiert;;illu-b27-B27-006394;qr-b27-B27-006394;
B27-006395;Ozeanien;Australien;;Schote;Orchidaceae;Zingiber officinale;Ingwer;Ginger;"Currys;Mischung";appetitanregend;nussig;DOP;;illu-b27-B27-006395;qr-b27-B27-006395;
B27-006396;Südamerika;Venezuela;;Gewürz;Schoten;Capsicum annuum;Paprika;Chili;"Finish;Tafel";verdauungsfördernd;holzartig;reguliert;;illu-b27-B27-006396;qr-b27-B27-006396;
B27-006397;Afrika;Madagaskar;;Getränk;Kakao;Allium sativum;Knoblauch;Garlic;"Suppen;Eintopf";edel;harzig;selten;;illu-b27-B27-006397;qr-b27-B27-006397;
B27-006398;Asien;Kambodscha;;Tee;Grüntee;Wasabia japonica;Wasabi;;"Würzen;Einlegen";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-006398;qr-b27-B27-006398;
B27-006399;Ozeanien;Australien;;Getränk;Kakao;Vanilla planifolia;Vanille;Bourbon;"Currys;Mischung";edel;harzig;DOP;;illu-b27-B27-006399;qr-b27-B27-006399;
B27-006400;Europa;Deutschland;;Schote;Orchidaceae;Vanilla planifolia;Vanille;Bourbon;"Parfum;Räuchern";schärfe;herb;AOP;;illu-b27-B27-006400;qr-b27-B27-006400;
B27-006401;Afrika;Kenia;;Schote;Orchidaceae;Theobroma cacao;Kakao;Cocoa;"Fisch;Fleisch";edel;herb;reguliert;;illu-b27-B27-006401;qr-b27-B27-006401;
B27-006402;Nordamerika;Mexiko;;Salz;Meersalz;Camellia sinensis;Tee;Grüntee;Aromatherapie;edel;rauchig;hochwertig;;illu-b27-B27-006402;qr-b27-B27-006402;
B27-006403;Nordamerika;USA;;Getränk;Tee;Armoracia rusticana;Meerrettich;Kren;"Würzen;Einlegen";appetitanregend;zitronig;DOP;;illu-b27-B27-006403;qr-b27-B27-006403;
B27-006404;Afrika;Kenia;;Tee;Schwarztee;Thymus vulgaris;Thymian;Thym;"Parfum;Räuchern";anregend;herb;Basis für Mischungen;;illu-b27-B27-006404;qr-b27-B27-006404;
B27-006405;Europa;Österreich;;Tee;Schwarztee;Myristica fragrans;Muskatnuss;Muskat;"Currys;Mischung";appetitanregend;holzartig;hochwertig;;illu-b27-B27-006405;qr-b27-B27-006405;
B27-006406;Ozeanien;Australien;;Mineral;Würze;Camellia sinensis;Tee;Grüntee;"Backen;Dessert";appetitanregend;nussig;selten;;illu-b27-B27-006406;qr-b27-B27-006406;
B27-006407;Europa;Griechenland;;Gewürz;Samen;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Medizin;Heilung";aromatisch;harzig;AOP;;illu-b27-B27-006407;qr-b27-B27-006407;
B27-006408;Südamerika;Ecuador;;Schote;Orchidaceae;Theobroma cacao;Kakao;Cocoa;"Finish;Tafel";kühl;zitronig;fermentiert;;illu-b27-B27-006408;qr-b27-B27-006408;
B27-006409;Nordamerika;Kuba;;Harz;Harz;Allium sativum;Knoblauch;Garlic;Aromatherapie;anregend;süsslich;reguliert;;illu-b27-B27-006409;qr-b27-B27-006409;
B27-006410;Ozeanien;Australien;;Mischung;Gewürzmischung;Theobroma cacao;Kakao;Cocoa;Aromatherapie;beruhigend;süsslich;regional variabel;;illu-b27-B27-006410;qr-b27-B27-006410;
B27-006411;Nordamerika;Kuba;;Tee;Grüntee;Curcuma longa;Kurkuma;Gelbwurz;"Currys;Mischung";aromatisch;fruchtig;AOP;;illu-b27-B27-006411;qr-b27-B27-006411;
B27-006412;Afrika;Kenia;;Salz;Steinsalz;Ocimum basilicum;Basilikum;Basilico;Aromatherapie;edel;blumig;reguliert;;illu-b27-B27-006412;qr-b27-B27-006412;
B27-006413;Nordamerika;Kuba;;Samen;Samen;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";wärmend;fruchtig;kultisch;;illu-b27-B27-006413;qr-b27-B27-006413;
B27-006414;Ozeanien;Papua-Neuguinea;;Heilpflanze;Präparat;Capsicum annuum;Paprika;Chili;"Sauce;Marinade";wärmend;zitronig;DOP;;illu-b27-B27-006414;qr-b27-B27-006414;
B27-006415;Europa;Türkei;;Schote;Orchidaceae;Mentha spicata;Minze;Spearmint;"Würzen;Einlegen";appetitanregend;zitronig;historisch;;illu-b27-B27-006415;qr-b27-B27-006415;
B27-006416;Europa;Griechenland;;Getränk;Kaffee;Origanum vulgare;Oregano;;"Parfum;Räuchern";wärmend;nussig;reguliert;;illu-b27-B27-006416;qr-b27-B27-006416;
B27-006417;Asien;Indien;;Frucht;Früchte;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";appetitanregend;fruchtig;DOP;;illu-b27-B27-006417;qr-b27-B27-006417;
B27-006418;Afrika;Nigeria;;Wurzel;Rhizome;Wasabia japonica;Wasabi;;"Parfum;Räuchern";beruhigend;holzartig;regional variabel;;illu-b27-B27-006418;qr-b27-B27-006418;
B27-006419;Asien;Sri Lanka;;Blätter;Blätter;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";schärfe;rauchig;selten;;illu-b27-B27-006419;qr-b27-B27-006419;
B27-006420;Asien;Indonesien;;Harz;Harz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Finish;Tafel";kühl;rauchig;Basis für Mischungen;;illu-b27-B27-006420;qr-b27-B27-006420;
B27-006421;Asien;Vietnam;;Mischung;Gewürzmischung;Salvia rosmarinus;Rosmarin;Rosmarinus;"Finish;Tafel";schärfe;nussig;Basis für Mischungen;;illu-b27-B27-006421;qr-b27-B27-006421;
B27-006422;Nordamerika;USA;;Heilpflanze;Präparat;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;Aromatherapie;edel;süsslich;kultisch;;illu-b27-B27-006422;qr-b27-B27-006422;
B27-006423;Europa;Italien;;Getränk;Tee;Theobroma cacao;Kakao;Cocoa;"Currys;Mischung";beruhigend;blumig;selten;;illu-b27-B27-006423;qr-b27-B27-006423;
B27-006424;Südamerika;Kolumbien;;Blätter;Blätter;Armoracia rusticana;Meerrettich;Kren;"Tee;Getränk";kühl;fruchtig;DOP;;illu-b27-B27-006424;qr-b27-B27-006424;
B27-006425;Südamerika;Peru;;Tee;Grüntee;Piper nigrum;Pfeffer;Tellicherry;"Finish;Tafel";wärmend;herb;fermentiert;;illu-b27-B27-006425;qr-b27-B27-006425;
B27-006426;Asien;Thailand;;Mineral;Würze;Coffea arabica;Kaffee;Arabica;"Würzen;Einlegen";anregend;fruchtig;fermentiert;;illu-b27-B27-006426;qr-b27-B27-006426;
B27-006427;Südamerika;Peru;;Tee;Schwarztee;Myristica fragrans;Muskatnuss;Muskat;"Currys;Mischung";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-006427;qr-b27-B27-006427;
B27-006428;Südamerika;Brasilien;;Getränk;Kakao;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";appetitanregend;erdig;reguliert;;illu-b27-B27-006428;qr-b27-B27-006428;
B27-006429;Europa;Österreich;;Gewürz;Beerengewürz;Origanum vulgare;Oregano;;"Fisch;Fleisch";beruhigend;erdig;selten;;illu-b27-B27-006429;qr-b27-B27-006429;
B27-006430;Europa;Frankreich;;Gewürz;Samen;Theobroma cacao;Kakao;Cocoa;"Parfum;Räuchern";appetitanregend;fruchtig;hochwertig;;illu-b27-B27-006430;qr-b27-B27-006430;
B27-006431;Nordamerika;Mexiko;;Mischung;Gewürzmischung;Myristica fragrans;Muskatnuss;Muskat;"Snack;Süssspeisen";kühl;fruchtig;Basis für Mischungen;;illu-b27-B27-006431;qr-b27-B27-006431;
B27-006432;Südamerika;Brasilien;;Frucht;Früchte;Syzygium aromaticum;Nelke;Gewürznelke;"Suppen;Eintopf";edel;herb;kultisch;;illu-b27-B27-006432;qr-b27-B27-006432;
B27-006433;Nordamerika;USA;;Wurzel;Rhizome;Erythroxylum coca;Coca-Blatt;;"Medizin;Heilung";appetitanregend;harzig;regional variabel;;illu-b27-B27-006433;qr-b27-B27-006433;
B27-006434;Ozeanien;Australien;;Mischung;Gewürzmischung;Commiphora myrrha;Myrrhe;;"Fisch;Fleisch";aromatisch;herb;regional variabel;;illu-b27-B27-006434;qr-b27-B27-006434;
B27-006435;Nordamerika;Jamaika;;Blätter;Blätter;Salvia rosmarinus;Rosmarin;Rosmarinus;Aromatherapie;mild;würzig;fermentiert;;illu-b27-B27-006435;qr-b27-B27-006435;
B27-006436;Nordamerika;USA;;Getränk;Kakao;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Sauce;Marinade";verdauungsfördernd;süsslich;reguliert;;illu-b27-B27-006436;qr-b27-B27-006436;
B27-006437;Nordamerika;USA;;Blätter;Blätter;Nigella sativa;Schwarzkümmel;Kalonji;"Sauce;Marinade";verdauungsfördernd;süsslich;fermentiert;;illu-b27-B27-006437;qr-b27-B27-006437;
B27-006438;Nordamerika;Kanada;;Kräuter;Lamiaceae;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";appetitanregend;holzartig;DOP;;illu-b27-B27-006438;qr-b27-B27-006438;
B27-006439;Europa;Schweiz;;Essenz;Aromatisch;Coffea arabica;Kaffee;Arabica;"Parfum;Räuchern";beruhigend;zitronig;hochwertig;;illu-b27-B27-006439;qr-b27-B27-006439;
B27-006440;Ozeanien;Australien;;Öl;Pflanzenöl;Capsicum chinense;Habanero;;"Würzen;Einlegen";appetitanregend;herb;kultisch;;illu-b27-B27-006440;qr-b27-B27-006440;
B27-006441;Südamerika;Bolivien;;Essenz;Aromatisch;Myristica fragrans;Muskatnuss;Muskat;"Würzen;Einlegen";kühl;nussig;AOP;;illu-b27-B27-006441;qr-b27-B27-006441;
B27-006442;Südamerika;Argentinien;;Getränk;Kaffee;Commiphora myrrha;Myrrhe;;Aromatherapie;beruhigend;rauchig;historisch;;illu-b27-B27-006442;qr-b27-B27-006442;
B27-006443;Europa;Italien;;Essenz;Aromatisch;Commiphora myrrha;Myrrhe;;"Tee;Getränk";verdauungsfördernd;fruchtig;hochwertig;;illu-b27-B27-006443;qr-b27-B27-006443;
B27-006444;Afrika;Kenia;;Kräuter;Lamiaceae;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";schärfe;erdig;regional variabel;;illu-b27-B27-006444;qr-b27-B27-006444;
B27-006445;Afrika;Nigeria;;Gewürz;Beerengewürz;Myristica fragrans;Muskatnuss;Muskat;"Sauce;Marinade";wärmend;würzig;hochwertig;;illu-b27-B27-006445;qr-b27-B27-006445;
B27-006446;Asien;Japan;;Schote;Orchidaceae;Mentha x piperita;Pfefferminze;;"Tee;Getränk";anregend;blumig;hochwertig;;illu-b27-B27-006446;qr-b27-B27-006446;
B27-006447;Asien;Nepal;;Schote;Orchidaceae;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";verdauungsfördernd;würzig;regional variabel;;illu-b27-B27-006447;qr-b27-B27-006447;
B27-006448;Asien;Indonesien;;Gewürz;Beerengewürz;Capsicum chinense;Habanero;;"Finish;Tafel";schärfe;erdig;hochwertig;;illu-b27-B27-006448;qr-b27-B27-006448;
B27-006449;Ozeanien;Neuseeland;;Gewürz;Beerengewürz;Allium cepa;Zwiebel;Onion;"Currys;Mischung";schärfe;blumig;kultisch;;illu-b27-B27-006449;qr-b27-B27-006449;
B27-006450;Nordamerika;USA;;Mineral;Würze;Crocus sativus;Safran;Saffran;"Parfum;Räuchern";edel;nussig;Basis für Mischungen;;illu-b27-B27-006450;qr-b27-B27-006450;
B27-006451;Südamerika;Peru;;Blätter;Blätter;Wasabia japonica;Wasabi;;"Fisch;Fleisch";schärfe;zitronig;historisch;;illu-b27-B27-006451;qr-b27-B27-006451;
B27-006452;Nordamerika;Jamaika;;Salz;Steinsalz;Allium sativum;Knoblauch;Garlic;"Suppen;Eintopf";edel;zitronig;selten;;illu-b27-B27-006452;qr-b27-B27-006452;
B27-006453;Ozeanien;Papua-Neuguinea;;Gewürz;Samen;Coffea arabica;Kaffee;Arabica;"Snack;Süssspeisen";edel;herb;selten;;illu-b27-B27-006453;qr-b27-B27-006453;
B27-006454;Nordamerika;USA;;Gewürz;Schoten;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;aromatisch;rauchig;DOP;;illu-b27-B27-006454;qr-b27-B27-006454;
B27-006455;Afrika;Südafrika;;Samen;Samen;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";aromatisch;rauchig;Basis für Mischungen;;illu-b27-B27-006455;qr-b27-B27-006455;
B27-006456;Afrika;Ägypten;;Frucht;Früchte;Zingiber officinale;Ingwer;Ginger;"Würzen;Einlegen";wärmend;rauchig;Basis für Mischungen;;illu-b27-B27-006456;qr-b27-B27-006456;
B27-006457;Nordamerika;Jamaika;;Frucht;Früchte;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Backen;Dessert";schärfe;zitronig;DOP;;illu-b27-B27-006457;qr-b27-B27-006457;
B27-006458;Asien;Iran;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Currys;Mischung";edel;herb;regional variabel;;illu-b27-B27-006458;qr-b27-B27-006458;
B27-006459;Asien;Iran;;Mischung;Gewürzmischung;Syzygium aromaticum;Nelke;Gewürznelke;"Suppen;Eintopf";appetitanregend;harzig;kultisch;;illu-b27-B27-006459;qr-b27-B27-006459;
B27-006460;Ozeanien;Neuseeland;;Getränk;Kaffee;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";edel;erdig;DOP;;illu-b27-B27-006460;qr-b27-B27-006460;
B27-006461;Nordamerika;Jamaika;;Öl;Pflanzenöl;Mentha x piperita;Pfefferminze;;"Currys;Mischung";kühl;würzig;regional variabel;;illu-b27-B27-006461;qr-b27-B27-006461;
B27-006462;Ozeanien;Australien;;Essenz;Aromatisch;Mentha spicata;Minze;Spearmint;"Sauce;Marinade";aromatisch;rauchig;DOP;;illu-b27-B27-006462;qr-b27-B27-006462;
B27-006463;Südamerika;Bolivien;;Tee;Oolong;Commiphora myrrha;Myrrhe;;"Backen;Dessert";aromatisch;erdig;regional variabel;;illu-b27-B27-006463;qr-b27-B27-006463;
B27-006464;Ozeanien;Australien;;Tee;Grüntee;Commiphora myrrha;Myrrhe;;"Sauce;Marinade";wärmend;zitronig;regional variabel;;illu-b27-B27-006464;qr-b27-B27-006464;
B27-006465;Europa;Frankreich;;Schote;Orchidaceae;Mentha x piperita;Pfefferminze;;Aromatherapie;anregend;blumig;DOP;;illu-b27-B27-006465;qr-b27-B27-006465;
B27-006466;Asien;Indonesien;;Mineral;Würze;Laurus nobilis;Lorbeer;Bay Leaf;"Würzen;Einlegen";appetitanregend;erdig;selten;;illu-b27-B27-006466;qr-b27-B27-006466;
B27-006467;Europa;Österreich;;Mineral;Würze;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Würzen;Einlegen";kühl;zitronig;reguliert;;illu-b27-B27-006467;qr-b27-B27-006467;
B27-006468;Südamerika;Brasilien;;Getränk;Tee;Theobroma cacao;Kakao;Cocoa;"Medizin;Heilung";verdauungsfördernd;herb;regional variabel;;illu-b27-B27-006468;qr-b27-B27-006468;
B27-006469;Afrika;Äthiopien;;Blätter;Blätter;Piper nigrum;Pfeffer;Tellicherry;"Sauce;Marinade";anregend;zitronig;AOP;;illu-b27-B27-006469;qr-b27-B27-006469;
B27-006470;Südamerika;Bolivien;;Samen;Samen;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";wärmend;blumig;AOP;;illu-b27-B27-006470;qr-b27-B27-006470;
B27-006471;Europa;Türkei;;Getränk;Kakao;Coffea arabica;Kaffee;Arabica;"Snack;Süssspeisen";schärfe;harzig;kultisch;;illu-b27-B27-006471;qr-b27-B27-006471;
B27-006472;Ozeanien;Papua-Neuguinea;;Getränk;Kaffee;Foeniculum vulgare;Fenchel;Finocchio;"Medizin;Heilung";appetitanregend;herb;kultisch;;illu-b27-B27-006472;qr-b27-B27-006472;
B27-006473;Europa;Italien;;Gewürz;Samen;Boswellia sacra;Weihrauch;Olibanum;"Backen;Dessert";appetitanregend;fruchtig;reguliert;;illu-b27-B27-006473;qr-b27-B27-006473;
B27-006474;Nordamerika;Guatemala;;Blätter;Blätter;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Fisch;Fleisch";schärfe;erdig;hochwertig;;illu-b27-B27-006474;qr-b27-B27-006474;
B27-006475;Asien;Indonesien;;Tee;Schwarztee;Nigella sativa;Schwarzkümmel;Kalonji;"Sauce;Marinade";wärmend;süsslich;DOP;;illu-b27-B27-006475;qr-b27-B27-006475;
B27-006476;Nordamerika;USA;;Wurzel;Rhizome;Origanum vulgare;Oregano;;"Finish;Tafel";kühl;würzig;DOP;;illu-b27-B27-006476;qr-b27-B27-006476;
B27-006477;Asien;Japan;;Salz;Steinsalz;Mentha x piperita;Pfefferminze;;"Finish;Tafel";edel;harzig;selten;;illu-b27-B27-006477;qr-b27-B27-006477;
B27-006478;Afrika;Südafrika;;Salz;Steinsalz;Curcuma longa;Kurkuma;Gelbwurz;"Fisch;Fleisch";verdauungsfördernd;harzig;hochwertig;;illu-b27-B27-006478;qr-b27-B27-006478;
B27-006479;Afrika;Südafrika;;Heilpflanze;Präparat;Laurus nobilis;Lorbeer;Bay Leaf;"Snack;Süssspeisen";kühl;fruchtig;historisch;;illu-b27-B27-006479;qr-b27-B27-006479;
B27-006480;Afrika;Südafrika;;Tee;Oolong;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Parfum;Räuchern";schärfe;würzig;AOP;;illu-b27-B27-006480;qr-b27-B27-006480;
B27-006481;Ozeanien;Papua-Neuguinea;;Gewürz;Samen;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Parfum;Räuchern";aromatisch;herb;selten;;illu-b27-B27-006481;qr-b27-B27-006481;
B27-006482;Ozeanien;Papua-Neuguinea;;Gewürz;Beerengewürz;Zingiber officinale;Ingwer;Ginger;"Würzen;Einlegen";anregend;nussig;reguliert;;illu-b27-B27-006482;qr-b27-B27-006482;
B27-006483;Südamerika;Peru;;Gewürz;Schoten;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";mild;erdig;Basis für Mischungen;;illu-b27-B27-006483;qr-b27-B27-006483;
B27-006484;Ozeanien;Neuseeland;;Essenz;Aromatisch;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";appetitanregend;erdig;Basis für Mischungen;;illu-b27-B27-006484;qr-b27-B27-006484;
B27-006485;Afrika;Äthiopien;;Samen;Samen;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Fisch;Fleisch";verdauungsfördernd;holzartig;DOP;;illu-b27-B27-006485;qr-b27-B27-006485;
B27-006486;Ozeanien;Fidschi;;Samen;Samen;Capsicum annuum;Paprika;Chili;Aromatherapie;verdauungsfördernd;würzig;historisch;;illu-b27-B27-006486;qr-b27-B27-006486;
B27-006487;Europa;Türkei;;Gewürz;Schoten;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";wärmend;rauchig;selten;;illu-b27-B27-006487;qr-b27-B27-006487;
B27-006488;Südamerika;Argentinien;;Salz;Meersalz;Coffea arabica;Kaffee;Arabica;"Currys;Mischung";mild;rauchig;regional variabel;;illu-b27-B27-006488;qr-b27-B27-006488;
B27-006489;Nordamerika;USA;;Tee;Oolong;Thymus vulgaris;Thymian;Thym;"Würzen;Einlegen";edel;süsslich;hochwertig;;illu-b27-B27-006489;qr-b27-B27-006489;
B27-006490;Europa;Portugal;;Mischung;Gewürzmischung;Ocimum basilicum;Basilikum;Basilico;"Backen;Dessert";beruhigend;holzartig;fermentiert;;illu-b27-B27-006490;qr-b27-B27-006490;
B27-006491;Südamerika;Venezuela;;Mineral;Würze;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";aromatisch;herb;Basis für Mischungen;;illu-b27-B27-006491;qr-b27-B27-006491;
B27-006492;Asien;Kambodscha;;Gewürz;Samen;Vanilla planifolia;Vanille;Bourbon;"Fisch;Fleisch";schärfe;holzartig;Basis für Mischungen;;illu-b27-B27-006492;qr-b27-B27-006492;
B27-006493;Südamerika;Brasilien;;Salz;Steinsalz;Camellia sinensis;Tee;Grüntee;Aromatherapie;anregend;fruchtig;AOP;;illu-b27-B27-006493;qr-b27-B27-006493;
B27-006494;Ozeanien;Papua-Neuguinea;;Salz;Meersalz;Allium sativum;Knoblauch;Garlic;Aromatherapie;anregend;zitronig;reguliert;;illu-b27-B27-006494;qr-b27-B27-006494;
B27-006495;Nordamerika;USA;;Salz;Meersalz;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";mild;fruchtig;selten;;illu-b27-B27-006495;qr-b27-B27-006495;
B27-006496;Nordamerika;Kanada;;Salz;Meersalz;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Parfum;Räuchern";anregend;blumig;historisch;;illu-b27-B27-006496;qr-b27-B27-006496;
B27-006497;Asien;Vietnam;;Kräuter;Lamiaceae;Foeniculum vulgare;Fenchel;Finocchio;"Suppen;Eintopf";appetitanregend;nussig;kultisch;;illu-b27-B27-006497;qr-b27-B27-006497;
B27-006498;Asien;Thailand;;Tee;Schwarztee;Allium cepa;Zwiebel;Onion;"Tee;Getränk";anregend;rauchig;fermentiert;;illu-b27-B27-006498;qr-b27-B27-006498;
B27-006499;Nordamerika;USA;;Gewürz;Schoten;Coriandrum sativum;Koriander;Koriandersamen;"Tee;Getränk";edel;erdig;AOP;;illu-b27-B27-006499;qr-b27-B27-006499;
