ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-016408;Asien;Sri Lanka;;Getränk;Kakao;Zingiber officinale;Ingwer;Ginger;"Backen;Dessert";kühl;erdig;fermentiert;;illu-b27-B27-016408;qr-b27-B27-016408;
B27-016409;Asien;Indien;;Öl;Pflanzenöl;Boswellia sacra;Weihrauch;Olibanum;Aromatherapie;aromatisch;harzig;DOP;;illu-b27-B27-016409;qr-b27-B27-016409;
B27-016410;Nordamerika;Jamaika;;Gewürz;Beerengewürz;Erythroxylum coca;Coca-Blatt;;"Finish;Tafel";beruhigend;blumig;hochwertig;;illu-b27-B27-016410;qr-b27-B27-016410;
B27-016411;Afrika;Südafrika;;Blätter;Blätter;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";verdauungsfördernd;rauchig;AOP;;illu-b27-B27-016411;qr-b27-B27-016411;
B27-016412;Nordamerika;Jamaika;;Samen;Samen;Capsicum chinense;Habanero;;"Tee;Getränk";anregend;nussig;selten;;illu-b27-B27-016412;qr-b27-B27-016412;
B27-016413;Nordamerika;Kuba;;Salz;Steinsalz;Coffea arabica;Kaffee;Arabica;"Würzen;Einlegen";aromatisch;erdig;fermentiert;;illu-b27-B27-016413;qr-b27-B27-016413;
B27-016414;Afrika;Äthiopien;;Mineral;Würze;Nigella sativa;Schwarzkümmel;Kalonji;"Fisch;Fleisch";kühl;würzig;kultisch;;illu-b27-B27-016414;qr-b27-B27-016414;
B27-016415;Südamerika;Peru;;Samen;Samen;Curcuma longa;Kurkuma;Gelbwurz;"Würzen;Einlegen";mild;zitronig;regional variabel;;illu-b27-B27-016415;qr-b27-B27-016415;
B27-016416;Nordamerika;Guatemala;;Essenz;Aromatisch;Camellia sinensis;Tee;Grüntee;"Suppen;Eintopf";aromatisch;nussig;Basis für Mischungen;;illu-b27-B27-016416;qr-b27-B27-016416;
B27-016417;Nordamerika;Mexiko;;Kräuter;Lamiaceae;Camellia sinensis;Tee;Grüntee;"Würzen;Einlegen";anregend;harzig;regional variabel;;illu-b27-B27-016417;qr-b27-B27-016417;
B27-016418;Ozeanien;Australien;;Salz;Steinsalz;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";mild;holzartig;historisch;;illu-b27-B27-016418;qr-b27-B27-016418;
B27-016419;Ozeanien;Fidschi;;Tee;Schwarztee;Piper nigrum;Pfeffer;Tellicherry;"Sauce;Marinade";verdauungsfördernd;zitronig;hochwertig;;illu-b27-B27-016419;qr-b27-B27-016419;
B27-016420;Afrika;Ägypten;;Getränk;Tee;Foeniculum vulgare;Fenchel;Finocchio;"Parfum;Räuchern";verdauungsfördernd;erdig;Basis für Mischungen;;illu-b27-B27-016420;qr-b27-B27-016420;
B27-016421;Europa;Deutschland;;Heilpflanze;Präparat;Mentha spicata;Minze;Spearmint;"Snack;Süssspeisen";edel;herb;AOP;;illu-b27-B27-016421;qr-b27-B27-016421;
B27-016422;Afrika;Ägypten;;Gewürz;Samen;Thymus vulgaris;Thymian;Thym;"Sauce;Marinade";edel;würzig;AOP;;illu-b27-B27-016422;qr-b27-B27-016422;
B27-016423;Südamerika;Ecuador;;Mischung;Gewürzmischung;Salvia rosmarinus;Rosmarin;Rosmarinus;"Snack;Süssspeisen";verdauungsfördernd;zitronig;fermentiert;;illu-b27-B27-016423;qr-b27-B27-016423;
B27-016424;Ozeanien;Papua-Neuguinea;;Tee;Grüntee;Capsicum chinense;Habanero;;Aromatherapie;schärfe;zitronig;Basis für Mischungen;;illu-b27-B27-016424;qr-b27-B27-016424;
B27-016425;Ozeanien;Fidschi;;Salz;Steinsalz;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";appetitanregend;nussig;AOP;;illu-b27-B27-016425;qr-b27-B27-016425;
B27-016426;Afrika;Marokko;;Tee;Grüntee;Coriandrum sativum;Koriander;Koriandersamen;"Suppen;Eintopf";wärmend;zitronig;fermentiert;;illu-b27-B27-016426;qr-b27-B27-016426;
B27-016427;Afrika;Nigeria;;Frucht;Früchte;Vanilla planifolia;Vanille;Bourbon;"Fisch;Fleisch";mild;erdig;reguliert;;illu-b27-B27-016427;qr-b27-B27-016427;
B27-016428;Ozeanien;Papua-Neuguinea;;Samen;Samen;Commiphora myrrha;Myrrhe;;"Würzen;Einlegen";anregend;fruchtig;kultisch;;illu-b27-B27-016428;qr-b27-B27-016428;
B27-016429;Europa;Türkei;;Gewürz;Samen;Wasabia japonica;Wasabi;;"Würzen;Einlegen";anregend;erdig;Basis für Mischungen;;illu-b27-B27-016429;qr-b27-B27-016429;
B27-016430;Afrika;Marokko;;Kräuter;Lamiaceae;Syzygium aromaticum;Nelke;Gewürznelke;"Snack;Süssspeisen";verdauungsfördernd;süsslich;kultisch;;illu-b27-B27-016430;qr-b27-B27-016430;
B27-016431;Südamerika;Chile;;Blätter;Blätter;Erythroxylum coca;Coca-Blatt;;"Würzen;Einlegen";wärmend;nussig;fermentiert;;illu-b27-B27-016431;qr-b27-B27-016431;
B27-016432;Europa;Portugal;;Salz;Meersalz;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;verdauungsfördernd;würzig;historisch;;illu-b27-B27-016432;qr-b27-B27-016432;
B27-016433;Europa;Italien;;Harz;Harz;Mentha x piperita;Pfefferminze;;"Finish;Tafel";anregend;erdig;selten;;illu-b27-B27-016433;qr-b27-B27-016433;
B27-016434;Europa;Österreich;;Tee;Oolong;Origanum vulgare;Oregano;;"Medizin;Heilung";schärfe;erdig;reguliert;;illu-b27-B27-016434;qr-b27-B27-016434;
B27-016435;Nordamerika;Guatemala;;Samen;Samen;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Currys;Mischung";kühl;würzig;kultisch;;illu-b27-B27-016435;qr-b27-B27-016435;
B27-016436;Asien;Nepal;;Getränk;Tee;Boswellia sacra;Weihrauch;Olibanum;"Parfum;Räuchern";beruhigend;zitronig;regional variabel;;illu-b27-B27-016436;qr-b27-B27-016436;
B27-016437;Südamerika;Brasilien;;Frucht;Früchte;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Fisch;Fleisch";schärfe;nussig;regional variabel;;illu-b27-B27-016437;qr-b27-B27-016437;
B27-016438;Afrika;Südafrika;;Tee;Grüntee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Tee;Getränk";wärmend;blumig;fermentiert;;illu-b27-B27-016438;qr-b27-B27-016438;
B27-016439;Südamerika;Bolivien;;Schote;Orchidaceae;Syzygium aromaticum;Nelke;Gewürznelke;"Fisch;Fleisch";verdauungsfördernd;nussig;hochwertig;;illu-b27-B27-016439;qr-b27-B27-016439;
B27-016440;Ozeanien;Papua-Neuguinea;;Heilpflanze;Präparat;Crocus sativus;Safran;Saffran;"Currys;Mischung";verdauungsfördernd;süsslich;DOP;;illu-b27-B27-016440;qr-b27-B27-016440;
B27-016441;Europa;Türkei;;Harz;Harz;Commiphora myrrha;Myrrhe;;Aromatherapie;schärfe;würzig;fermentiert;;illu-b27-B27-016441;qr-b27-B27-016441;
B27-016442;Ozeanien;Fidschi;;Salz;Steinsalz;Zingiber officinale;Ingwer;Ginger;"Currys;Mischung";mild;fruchtig;AOP;;illu-b27-B27-016442;qr-b27-B27-016442;
B27-016443;Nordamerika;Mexiko;;Gewürz;Beerengewürz;Wasabia japonica;Wasabi;;"Suppen;Eintopf";kühl;zitronig;DOP;;illu-b27-B27-016443;qr-b27-B27-016443;
B27-016444;Nordamerika;USA;;Mischung;Gewürzmischung;Wasabia japonica;Wasabi;;"Tee;Getränk";aromatisch;fruchtig;DOP;;illu-b27-B27-016444;qr-b27-B27-016444;
B27-016445;Nordamerika;USA;;Kräuter;Lamiaceae;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Sauce;Marinade";beruhigend;blumig;reguliert;;illu-b27-B27-016445;qr-b27-B27-016445;
B27-016446;Nordamerika;Kuba;;Tee;Oolong;Myristica fragrans;Muskatnuss;Muskat;"Parfum;Räuchern";beruhigend;rauchig;kultisch;;illu-b27-B27-016446;qr-b27-B27-016446;
B27-016447;Europa;Türkei;;Getränk;Tee;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";schärfe;nussig;hochwertig;;illu-b27-B27-016447;qr-b27-B27-016447;
B27-016448;Afrika;Nigeria;;Frucht;Früchte;Wasabia japonica;Wasabi;;"Würzen;Einlegen";beruhigend;fruchtig;AOP;;illu-b27-B27-016448;qr-b27-B27-016448;
B27-016449;Afrika;Madagaskar;;Tee;Grüntee;Armoracia rusticana;Meerrettich;Kren;"Snack;Süssspeisen";mild;harzig;kultisch;;illu-b27-B27-016449;qr-b27-B27-016449;
B27-016450;Europa;Spanien;;Tee;Oolong;Laurus nobilis;Lorbeer;Bay Leaf;"Medizin;Heilung";verdauungsfördernd;herb;regional variabel;;illu-b27-B27-016450;qr-b27-B27-016450;
B27-016451;Nordamerika;Kuba;;Essenz;Aromatisch;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Finish;Tafel";beruhigend;süsslich;hochwertig;;illu-b27-B27-016451;qr-b27-B27-016451;
B27-016452;Nordamerika;USA;;Getränk;Kakao;Laurus nobilis;Lorbeer;Bay Leaf;"Backen;Dessert";schärfe;herb;fermentiert;;illu-b27-B27-016452;qr-b27-B27-016452;
B27-016453;Afrika;Ägypten;;Gewürz;Samen;Nigella sativa;Schwarzkümmel;Kalonji;"Suppen;Eintopf";schärfe;holzartig;kultisch;;illu-b27-B27-016453;qr-b27-B27-016453;
B27-016454;Asien;Indien;;Getränk;Tee;Allium cepa;Zwiebel;Onion;"Sauce;Marinade";aromatisch;erdig;AOP;;illu-b27-B27-016454;qr-b27-B27-016454;
B27-016455;Afrika;Kenia;;Gewürz;Schoten;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";verdauungsfördernd;würzig;fermentiert;;illu-b27-B27-016455;qr-b27-B27-016455;
B27-016456;Europa;Türkei;;Frucht;Früchte;Coriandrum sativum;Koriander;Koriandersamen;"Tee;Getränk";aromatisch;zitronig;Basis für Mischungen;;illu-b27-B27-016456;qr-b27-B27-016456;
B27-016457;Südamerika;Kolumbien;;Tee;Oolong;Curcuma longa;Kurkuma;Gelbwurz;Aromatherapie;kühl;erdig;reguliert;;illu-b27-B27-016457;qr-b27-B27-016457;
B27-016458;Ozeanien;Australien;;Öl;Pflanzenöl;Salvia rosmarinus;Rosmarin;Rosmarinus;"Snack;Süssspeisen";verdauungsfördernd;zitronig;Basis für Mischungen;;illu-b27-B27-016458;qr-b27-B27-016458;
B27-016459;Südamerika;Kolumbien;;Salz;Steinsalz;Thymus vulgaris;Thymian;Thym;Aromatherapie;wärmend;nussig;AOP;;illu-b27-B27-016459;qr-b27-B27-016459;
B27-016460;Ozeanien;Fidschi;;Heilpflanze;Präparat;Piper nigrum;Pfeffer;Tellicherry;"Medizin;Heilung";verdauungsfördernd;würzig;selten;;illu-b27-B27-016460;qr-b27-B27-016460;
B27-016461;Südamerika;Peru;;Schote;Orchidaceae;Zingiber officinale;Ingwer;Ginger;"Finish;Tafel";edel;erdig;kultisch;;illu-b27-B27-016461;qr-b27-B27-016461;
B27-016462;Europa;Griechenland;;Tee;Grüntee;Coffea arabica;Kaffee;Arabica;"Parfum;Räuchern";kühl;blumig;selten;;illu-b27-B27-016462;qr-b27-B27-016462;
B27-016463;Europa;Portugal;;Samen;Samen;Syzygium aromaticum;Nelke;Gewürznelke;"Currys;Mischung";mild;holzartig;Basis für Mischungen;;illu-b27-B27-016463;qr-b27-B27-016463;
B27-016464;Südamerika;Kolumbien;;Harz;Harz;Ocimum basilicum;Basilikum;Basilico;"Currys;Mischung";appetitanregend;fruchtig;reguliert;;illu-b27-B27-016464;qr-b27-B27-016464;
B27-016465;Afrika;Marokko;;Wurzel;Rhizome;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Fisch;Fleisch";appetitanregend;würzig;selten;;illu-b27-B27-016465;qr-b27-B27-016465;
B27-016466;Afrika;Südafrika;;Getränk;Tee;Thymus vulgaris;Thymian;Thym;"Fisch;Fleisch";appetitanregend;blumig;kultisch;;illu-b27-B27-016466;qr-b27-B27-016466;
B27-016467;Südamerika;Ecuador;;Wurzel;Rhizome;Capsicum chinense;Habanero;;"Snack;Süssspeisen";schärfe;rauchig;historisch;;illu-b27-B27-016467;qr-b27-B27-016467;
B27-016468;Ozeanien;Neuseeland;;Frucht;Früchte;Myristica fragrans;Muskatnuss;Muskat;Aromatherapie;anregend;erdig;Basis für Mischungen;;illu-b27-B27-016468;qr-b27-B27-016468;
B27-016469;Afrika;Ägypten;;Gewürz;Schoten;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Backen;Dessert";wärmend;herb;kultisch;;illu-b27-B27-016469;qr-b27-B27-016469;
B27-016470;Südamerika;Venezuela;;Schote;Orchidaceae;Crocus sativus;Safran;Saffran;"Medizin;Heilung";mild;erdig;hochwertig;;illu-b27-B27-016470;qr-b27-B27-016470;
B27-016471;Europa;Österreich;;Heilpflanze;Präparat;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Sauce;Marinade";schärfe;süsslich;fermentiert;;illu-b27-B27-016471;qr-b27-B27-016471;
B27-016472;Asien;Kambodscha;;Essenz;Aromatisch;Myristica fragrans;Muskatnuss;Muskat;"Medizin;Heilung";aromatisch;harzig;Basis für Mischungen;;illu-b27-B27-016472;qr-b27-B27-016472;
B27-016473;Asien;Kambodscha;;Frucht;Früchte;Ocimum basilicum;Basilikum;Basilico;"Würzen;Einlegen";appetitanregend;blumig;AOP;;illu-b27-B27-016473;qr-b27-B27-016473;
B27-016474;Ozeanien;Australien;;Heilpflanze;Präparat;Piper nigrum;Pfeffer;Tellicherry;Aromatherapie;aromatisch;würzig;DOP;;illu-b27-B27-016474;qr-b27-B27-016474;
B27-016475;Europa;Spanien;;Getränk;Tee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Suppen;Eintopf";edel;süsslich;Basis für Mischungen;;illu-b27-B27-016475;qr-b27-B27-016475;
B27-016476;Nordamerika;Jamaika;;Heilpflanze;Präparat;Coffea arabica;Kaffee;Arabica;"Currys;Mischung";appetitanregend;zitronig;selten;;illu-b27-B27-016476;qr-b27-B27-016476;
B27-016477;Nordamerika;Guatemala;;Getränk;Kakao;Mentha spicata;Minze;Spearmint;"Tee;Getränk";appetitanregend;fruchtig;DOP;;illu-b27-B27-016477;qr-b27-B27-016477;
B27-016478;Nordamerika;Kuba;;Heilpflanze;Präparat;Coriandrum sativum;Koriander;Koriandersamen;"Fisch;Fleisch";wärmend;nussig;DOP;;illu-b27-B27-016478;qr-b27-B27-016478;
B27-016479;Afrika;Marokko;;Heilpflanze;Präparat;Thymus vulgaris;Thymian;Thym;"Suppen;Eintopf";kühl;zitronig;regional variabel;;illu-b27-B27-016479;qr-b27-B27-016479;
B27-016480;Asien;Thailand;;Essenz;Aromatisch;Commiphora myrrha;Myrrhe;;Aromatherapie;beruhigend;harzig;hochwertig;;illu-b27-B27-016480;qr-b27-B27-016480;
B27-016481;Europa;Portugal;;Tee;Schwarztee;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";verdauungsfördernd;zitronig;DOP;;illu-b27-B27-016481;qr-b27-B27-016481;
B27-016482;Ozeanien;Fidschi;;Essenz;Aromatisch;Theobroma cacao;Kakao;Cocoa;"Backen;Dessert";appetitanregend;süsslich;reguliert;;illu-b27-B27-016482;qr-b27-B27-016482;
B27-016483;Europa;Ungarn;;Gewürz;Samen;Nigella sativa;Schwarzkümmel;Kalonji;"Snack;Süssspeisen";kühl;harzig;historisch;;illu-b27-B27-016483;qr-b27-B27-016483;
B27-016484;Nordamerika;Mexiko;;Samen;Samen;Erythroxylum coca;Coca-Blatt;;"Currys;Mischung";schärfe;holzartig;kultisch;;illu-b27-B27-016484;qr-b27-B27-016484;
B27-016485;Europa;Frankreich;;Harz;Harz;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";anregend;nussig;regional variabel;;illu-b27-B27-016485;qr-b27-B27-016485;
B27-016486;Ozeanien;Neuseeland;;Mischung;Gewürzmischung;Capsicum chinense;Habanero;;"Würzen;Einlegen";anregend;nussig;reguliert;;illu-b27-B27-016486;qr-b27-B27-016486;
B27-016487;Nordamerika;Jamaika;;Gewürz;Beerengewürz;Camellia sinensis;Tee;Grüntee;"Fisch;Fleisch";beruhigend;harzig;Basis für Mischungen;;illu-b27-B27-016487;qr-b27-B27-016487;
B27-016488;Südamerika;Argentinien;;Schote;Orchidaceae;Nigella sativa;Schwarzkümmel;Kalonji;"Würzen;Einlegen";appetitanregend;süsslich;kultisch;;illu-b27-B27-016488;qr-b27-B27-016488;
B27-016489;Südamerika;Venezuela;;Harz;Harz;Foeniculum vulgare;Fenchel;Finocchio;"Currys;Mischung";mild;herb;selten;;illu-b27-B27-016489;qr-b27-B27-016489;
B27-016490;Nordamerika;Kanada;;Harz;Harz;Coriandrum sativum;Koriander;Koriandersamen;"Medizin;Heilung";appetitanregend;süsslich;selten;;illu-b27-B27-016490;qr-b27-B27-016490;
B27-016491;Ozeanien;Australien;;Öl;Pflanzenöl;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Suppen;Eintopf";appetitanregend;erdig;historisch;;illu-b27-B27-016491;qr-b27-B27-016491;
B27-016492;Afrika;Marokko;;Mineral;Würze;Salvia rosmarinus;Rosmarin;Rosmarinus;"Suppen;Eintopf";appetitanregend;fruchtig;AOP;;illu-b27-B27-016492;qr-b27-B27-016492;
B27-016493;Europa;Portugal;;Essenz;Aromatisch;Theobroma cacao;Kakao;Cocoa;Aromatherapie;appetitanregend;nussig;AOP;;illu-b27-B27-016493;qr-b27-B27-016493;
B27-016494;Afrika;Nigeria;;Kräuter;Lamiaceae;Foeniculum vulgare;Fenchel;Finocchio;"Finish;Tafel";schärfe;nussig;fermentiert;;illu-b27-B27-016494;qr-b27-B27-016494;
B27-016495;Südamerika;Argentinien;;Blätter;Blätter;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Finish;Tafel";beruhigend;süsslich;historisch;;illu-b27-B27-016495;qr-b27-B27-016495;
B27-016496;Asien;Indonesien;;Frucht;Früchte;Camellia sinensis;Tee;Grüntee;"Würzen;Einlegen";kühl;würzig;Basis für Mischungen;;illu-b27-B27-016496;qr-b27-B27-016496;
B27-016497;Ozeanien;Neuseeland;;Tee;Oolong;Piper nigrum;Pfeffer;Tellicherry;"Finish;Tafel";verdauungsfördernd;fruchtig;DOP;;illu-b27-B27-016497;qr-b27-B27-016497;
B27-016498;Afrika;Südafrika;;Schote;Orchidaceae;Curcuma longa;Kurkuma;Gelbwurz;Aromatherapie;appetitanregend;nussig;AOP;;illu-b27-B27-016498;qr-b27-B27-016498;
B27-016499;Afrika;Marokko;;Tee;Schwarztee;Coriandrum sativum;Koriander;Koriandersamen;"Backen;Dessert";mild;würzig;historisch;;illu-b27-B27-016499;qr-b27-B27-016499;
B27-016500;Europa;Griechenland;;Gewürz;Beerengewürz;Crocus sativus;Safran;Saffran;"Parfum;Räuchern";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-016500;qr-b27-B27-016500;
B27-016501;Nordamerika;Mexiko;;Harz;Harz;Coffea arabica;Kaffee;Arabica;"Fisch;Fleisch";appetitanregend;rauchig;DOP;;illu-b27-B27-016501;qr-b27-B27-016501;
B27-016502;Asien;China;;Frucht;Früchte;Syzygium aromaticum;Nelke;Gewürznelke;"Suppen;Eintopf";schärfe;harzig;kultisch;;illu-b27-B27-016502;qr-b27-B27-016502;
B27-016503;Südamerika;Venezuela;;Salz;Steinsalz;Armoracia rusticana;Meerrettich;Kren;"Parfum;Räuchern";aromatisch;blumig;regional variabel;;illu-b27-B27-016503;qr-b27-B27-016503;
B27-016504;Europa;Deutschland;;Tee;Schwarztee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Backen;Dessert";verdauungsfördernd;fruchtig;kultisch;;illu-b27-B27-016504;qr-b27-B27-016504;
B27-016505;Afrika;Tansania;;Salz;Meersalz;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Suppen;Eintopf";edel;würzig;DOP;;illu-b27-B27-016505;qr-b27-B27-016505;
B27-016506;Europa;Deutschland;;Harz;Harz;Zingiber officinale;Ingwer;Ginger;"Parfum;Räuchern";appetitanregend;nussig;kultisch;;illu-b27-B27-016506;qr-b27-B27-016506;
B27-016507;Nordamerika;Mexiko;;Tee;Oolong;Curcuma longa;Kurkuma;Gelbwurz;"Würzen;Einlegen";edel;holzartig;regional variabel;;illu-b27-B27-016507;qr-b27-B27-016507;
B27-016508;Europa;Türkei;;Schote;Orchidaceae;Coffea arabica;Kaffee;Arabica;"Suppen;Eintopf";beruhigend;würzig;hochwertig;;illu-b27-B27-016508;qr-b27-B27-016508;
B27-016509;Südamerika;Bolivien;;Getränk;Kakao;Vanilla planifolia;Vanille;Bourbon;"Parfum;Räuchern";appetitanregend;holzartig;reguliert;;illu-b27-B27-016509;qr-b27-B27-016509;
B27-016510;Asien;Iran;;Öl;Pflanzenöl;Piper nigrum;Pfeffer;Tellicherry;"Fisch;Fleisch";schärfe;herb;Basis für Mischungen;;illu-b27-B27-016510;qr-b27-B27-016510;
B27-016511;Südamerika;Argentinien;;Getränk;Kaffee;Boswellia sacra;Weihrauch;Olibanum;"Medizin;Heilung";anregend;holzartig;regional variabel;;illu-b27-B27-016511;qr-b27-B27-016511;
B27-016512;Asien;Indien;;Getränk;Tee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Medizin;Heilung";schärfe;erdig;AOP;;illu-b27-B27-016512;qr-b27-B27-016512;
B27-016513;Europa;Spanien;;Tee;Grüntee;Commiphora myrrha;Myrrhe;;"Parfum;Räuchern";appetitanregend;harzig;hochwertig;;illu-b27-B27-016513;qr-b27-B27-016513;
B27-016514;Asien;Vietnam;;Wurzel;Rhizome;Mentha x piperita;Pfefferminze;;Aromatherapie;kühl;zitronig;DOP;;illu-b27-B27-016514;qr-b27-B27-016514;
B27-016515;Nordamerika;Guatemala;;Gewürz;Schoten;Foeniculum vulgare;Fenchel;Finocchio;"Parfum;Räuchern";schärfe;holzartig;AOP;;illu-b27-B27-016515;qr-b27-B27-016515;
B27-016516;Nordamerika;Kanada;;Mineral;Würze;Thymus vulgaris;Thymian;Thym;"Würzen;Einlegen";kühl;rauchig;AOP;;illu-b27-B27-016516;qr-b27-B27-016516;
B27-016517;Europa;Portugal;;Samen;Samen;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";aromatisch;süsslich;hochwertig;;illu-b27-B27-016517;qr-b27-B27-016517;
B27-016518;Asien;Sri Lanka;;Mineral;Würze;Commiphora myrrha;Myrrhe;;"Backen;Dessert";appetitanregend;süsslich;DOP;;illu-b27-B27-016518;qr-b27-B27-016518;
B27-016519;Südamerika;Brasilien;;Getränk;Kakao;Theobroma cacao;Kakao;Cocoa;"Sauce;Marinade";anregend;zitronig;Basis für Mischungen;;illu-b27-B27-016519;qr-b27-B27-016519;
B27-016520;Asien;Vietnam;;Essenz;Aromatisch;Zingiber officinale;Ingwer;Ginger;"Tee;Getränk";aromatisch;herb;Basis für Mischungen;;illu-b27-B27-016520;qr-b27-B27-016520;
B27-016521;Asien;Japan;;Mineral;Würze;Mentha x piperita;Pfefferminze;;"Currys;Mischung";edel;harzig;reguliert;;illu-b27-B27-016521;qr-b27-B27-016521;
B27-016522;Südamerika;Kolumbien;;Schote;Orchidaceae;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Tee;Getränk";aromatisch;fruchtig;hochwertig;;illu-b27-B27-016522;qr-b27-B27-016522;
B27-016523;Ozeanien;Neuseeland;;Gewürz;Samen;Allium cepa;Zwiebel;Onion;"Parfum;Räuchern";schärfe;nussig;historisch;;illu-b27-B27-016523;qr-b27-B27-016523;
B27-016524;Nordamerika;Kanada;;Essenz;Aromatisch;Capsicum chinense;Habanero;;"Sauce;Marinade";kühl;zitronig;kultisch;;illu-b27-B27-016524;qr-b27-B27-016524;
B27-016525;Europa;Schweiz;;Harz;Harz;Armoracia rusticana;Meerrettich;Kren;"Würzen;Einlegen";verdauungsfördernd;würzig;Basis für Mischungen;;illu-b27-B27-016525;qr-b27-B27-016525;
B27-016526;Ozeanien;Australien;;Öl;Pflanzenöl;Armoracia rusticana;Meerrettich;Kren;"Tee;Getränk";anregend;würzig;kultisch;;illu-b27-B27-016526;qr-b27-B27-016526;
B27-016527;Asien;Indonesien;;Heilpflanze;Präparat;Curcuma longa;Kurkuma;Gelbwurz;"Sauce;Marinade";mild;zitronig;hochwertig;;illu-b27-B27-016527;qr-b27-B27-016527;
B27-016528;Asien;Vietnam;;Gewürz;Samen;Thymus vulgaris;Thymian;Thym;"Suppen;Eintopf";aromatisch;herb;kultisch;;illu-b27-B27-016528;qr-b27-B27-016528;
B27-016529;Ozeanien;Papua-Neuguinea;;Frucht;Früchte;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";anregend;fruchtig;AOP;;illu-b27-B27-016529;qr-b27-B27-016529;
B27-016530;Ozeanien;Neuseeland;;Getränk;Kakao;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";aromatisch;erdig;DOP;;illu-b27-B27-016530;qr-b27-B27-016530;
B27-016531;Südamerika;Argentinien;;Salz;Steinsalz;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Parfum;Räuchern";edel;zitronig;historisch;;illu-b27-B27-016531;qr-b27-B27-016531;
B27-016532;Asien;Iran;;Kräuter;Lamiaceae;Crocus sativus;Safran;Saffran;"Finish;Tafel";appetitanregend;erdig;reguliert;;illu-b27-B27-016532;qr-b27-B27-016532;
B27-016533;Nordamerika;Mexiko;;Mischung;Gewürzmischung;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Sauce;Marinade";schärfe;süsslich;hochwertig;;illu-b27-B27-016533;qr-b27-B27-016533;
B27-016534;Afrika;Ägypten;;Samen;Samen;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;Aromatherapie;anregend;rauchig;historisch;;illu-b27-B27-016534;qr-b27-B27-016534;
B27-016535;Europa;Frankreich;;Tee;Oolong;Theobroma cacao;Kakao;Cocoa;"Currys;Mischung";aromatisch;harzig;Basis für Mischungen;;illu-b27-B27-016535;qr-b27-B27-016535;
B27-016536;Afrika;Nigeria;;Salz;Meersalz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";anregend;fruchtig;fermentiert;;illu-b27-B27-016536;qr-b27-B27-016536;
B27-016537;Südamerika;Kolumbien;;Getränk;Kaffee;Erythroxylum coca;Coca-Blatt;;"Finish;Tafel";verdauungsfördernd;blumig;reguliert;;illu-b27-B27-016537;qr-b27-B27-016537;
B27-016538;Nordamerika;USA;;Getränk;Tee;Origanum vulgare;Oregano;;"Medizin;Heilung";mild;zitronig;AOP;;illu-b27-B27-016538;qr-b27-B27-016538;
B27-016539;Ozeanien;Fidschi;;Samen;Samen;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Suppen;Eintopf";mild;blumig;DOP;;illu-b27-B27-016539;qr-b27-B27-016539;
B27-016540;Nordamerika;Kanada;;Mischung;Gewürzmischung;Coffea arabica;Kaffee;Arabica;"Medizin;Heilung";schärfe;herb;historisch;;illu-b27-B27-016540;qr-b27-B27-016540;
B27-016541;Südamerika;Ecuador;;Mineral;Würze;Coriandrum sativum;Koriander;Koriandersamen;"Würzen;Einlegen";appetitanregend;nussig;AOP;;illu-b27-B27-016541;qr-b27-B27-016541;
