ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-025612;Europa;Portugal;;Salz;Meersalz;Theobroma cacao;Kakao;Cocoa;"Sauce;Marinade";beruhigend;würzig;regional variabel;;illu-b27-B27-025612;qr-b27-B27-025612;
B27-025613;Südamerika;Bolivien;;Schote;Orchidaceae;Origanum vulgare;Oregano;;"Finish;Tafel";appetitanregend;würzig;AOP;;illu-b27-B27-025613;qr-b27-B27-025613;
B27-025614;Afrika;Äthiopien;;Salz;Steinsalz;Camellia sinensis;Tee;Grüntee;"Backen;Dessert";appetitanregend;harzig;regional variabel;;illu-b27-B27-025614;qr-b27-B27-025614;
B27-025615;Südamerika;Brasilien;;Frucht;Früchte;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";aromatisch;nussig;hochwertig;;illu-b27-B27-025615;qr-b27-B27-025615;
B27-025616;Europa;Griechenland;;Gewürz;Schoten;Capsicum chinense;Habanero;;"Tee;Getränk";mild;fruchtig;historisch;;illu-b27-B27-025616;qr-b27-B27-025616;
B27-025617;Europa;Griechenland;;Öl;Pflanzenöl;Ocimum basilicum;Basilikum;Basilico;"Fisch;Fleisch";wärmend;nussig;Basis für Mischungen;;illu-b27-B27-025617;qr-b27-B27-025617;
B27-025618;Südamerika;Venezuela;;Tee;Oolong;Mentha x piperita;Pfefferminze;;"Sauce;Marinade";verdauungsfördernd;nussig;reguliert;;illu-b27-B27-025618;qr-b27-B27-025618;
B27-025619;Südamerika;Bolivien;;Tee;Oolong;Thymus vulgaris;Thymian;Thym;"Finish;Tafel";anregend;rauchig;hochwertig;;illu-b27-B27-025619;qr-b27-B27-025619;
B27-025620;Europa;Frankreich;;Gewürz;Samen;Laurus nobilis;Lorbeer;Bay Leaf;"Medizin;Heilung";aromatisch;holzartig;selten;;illu-b27-B27-025620;qr-b27-B27-025620;
B27-025621;Ozeanien;Fidschi;;Frucht;Früchte;Coffea arabica;Kaffee;Arabica;"Finish;Tafel";wärmend;rauchig;reguliert;;illu-b27-B27-025621;qr-b27-B27-025621;
B27-025622;Südamerika;Peru;;Salz;Steinsalz;Syzygium aromaticum;Nelke;Gewürznelke;"Fisch;Fleisch";appetitanregend;blumig;historisch;;illu-b27-B27-025622;qr-b27-B27-025622;
B27-025623;Afrika;Südafrika;;Tee;Grüntee;Zingiber officinale;Ingwer;Ginger;"Parfum;Räuchern";aromatisch;blumig;reguliert;;illu-b27-B27-025623;qr-b27-B27-025623;
B27-025624;Asien;Japan;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Suppen;Eintopf";edel;würzig;DOP;;illu-b27-B27-025624;qr-b27-B27-025624;
B27-025625;Nordamerika;Jamaika;;Kräuter;Lamiaceae;Mentha x piperita;Pfefferminze;;"Backen;Dessert";wärmend;süsslich;reguliert;;illu-b27-B27-025625;qr-b27-B27-025625;
B27-025626;Asien;Nepal;;Gewürz;Beerengewürz;Thymus vulgaris;Thymian;Thym;"Fisch;Fleisch";kühl;zitronig;hochwertig;;illu-b27-B27-025626;qr-b27-B27-025626;
B27-025627;Afrika;Äthiopien;;Frucht;Früchte;Origanum vulgare;Oregano;;Aromatherapie;wärmend;fruchtig;fermentiert;;illu-b27-B27-025627;qr-b27-B27-025627;
B27-025628;Ozeanien;Australien;;Samen;Samen;Coffea arabica;Kaffee;Arabica;"Backen;Dessert";beruhigend;blumig;hochwertig;;illu-b27-B27-025628;qr-b27-B27-025628;
B27-025629;Nordamerika;Mexiko;;Öl;Pflanzenöl;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Würzen;Einlegen";wärmend;würzig;DOP;;illu-b27-B27-025629;qr-b27-B27-025629;
B27-025630;Ozeanien;Fidschi;;Gewürz;Samen;Crocus sativus;Safran;Saffran;"Backen;Dessert";edel;herb;reguliert;;illu-b27-B27-025630;qr-b27-B27-025630;
B27-025631;Asien;Iran;;Wurzel;Rhizome;Allium sativum;Knoblauch;Garlic;"Medizin;Heilung";wärmend;fruchtig;DOP;;illu-b27-B27-025631;qr-b27-B27-025631;
B27-025632;Asien;Indien;;Gewürz;Samen;Laurus nobilis;Lorbeer;Bay Leaf;Aromatherapie;kühl;fruchtig;historisch;;illu-b27-B27-025632;qr-b27-B27-025632;
B27-025633;Europa;Österreich;;Essenz;Aromatisch;Allium cepa;Zwiebel;Onion;"Parfum;Räuchern";wärmend;rauchig;regional variabel;;illu-b27-B27-025633;qr-b27-B27-025633;
B27-025634;Europa;Türkei;;Harz;Harz;Zingiber officinale;Ingwer;Ginger;"Currys;Mischung";kühl;süsslich;kultisch;;illu-b27-B27-025634;qr-b27-B27-025634;
B27-025635;Afrika;Äthiopien;;Blätter;Blätter;Salvia rosmarinus;Rosmarin;Rosmarinus;"Würzen;Einlegen";wärmend;herb;regional variabel;;illu-b27-B27-025635;qr-b27-B27-025635;
B27-025636;Nordamerika;Kanada;;Essenz;Aromatisch;Boswellia sacra;Weihrauch;Olibanum;"Medizin;Heilung";aromatisch;erdig;kultisch;;illu-b27-B27-025636;qr-b27-B27-025636;
B27-025637;Asien;Indonesien;;Schote;Orchidaceae;Boswellia sacra;Weihrauch;Olibanum;"Tee;Getränk";schärfe;rauchig;fermentiert;;illu-b27-B27-025637;qr-b27-B27-025637;
B27-025638;Nordamerika;USA;;Salz;Steinsalz;Origanum vulgare;Oregano;;"Tee;Getränk";wärmend;nussig;regional variabel;;illu-b27-B27-025638;qr-b27-B27-025638;
B27-025639;Europa;Italien;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;"Backen;Dessert";appetitanregend;würzig;regional variabel;;illu-b27-B27-025639;qr-b27-B27-025639;
B27-025640;Ozeanien;Australien;;Getränk;Kakao;Foeniculum vulgare;Fenchel;Finocchio;"Tee;Getränk";beruhigend;herb;hochwertig;;illu-b27-B27-025640;qr-b27-B27-025640;
B27-025641;Afrika;Marokko;;Getränk;Tee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Currys;Mischung";anregend;würzig;DOP;;illu-b27-B27-025641;qr-b27-B27-025641;
B27-025642;Afrika;Kenia;;Getränk;Kaffee;Vanilla planifolia;Vanille;Bourbon;"Suppen;Eintopf";kühl;zitronig;hochwertig;;illu-b27-B27-025642;qr-b27-B27-025642;
B27-025643;Europa;Griechenland;;Getränk;Tee;Capsicum annuum;Paprika;Chili;"Backen;Dessert";aromatisch;fruchtig;kultisch;;illu-b27-B27-025643;qr-b27-B27-025643;
B27-025644;Südamerika;Kolumbien;;Getränk;Kaffee;Mentha x piperita;Pfefferminze;;"Snack;Süssspeisen";kühl;süsslich;regional variabel;;illu-b27-B27-025644;qr-b27-B27-025644;
B27-025645;Europa;Türkei;;Samen;Samen;Syzygium aromaticum;Nelke;Gewürznelke;Aromatherapie;verdauungsfördernd;zitronig;AOP;;illu-b27-B27-025645;qr-b27-B27-025645;
B27-025646;Asien;Indonesien;;Wurzel;Rhizome;Salvia rosmarinus;Rosmarin;Rosmarinus;"Fisch;Fleisch";anregend;rauchig;selten;;illu-b27-B27-025646;qr-b27-B27-025646;
B27-025647;Europa;Frankreich;;Öl;Pflanzenöl;Wasabia japonica;Wasabi;;"Würzen;Einlegen";edel;erdig;Basis für Mischungen;;illu-b27-B27-025647;qr-b27-B27-025647;
B27-025648;Nordamerika;USA;;Kräuter;Lamiaceae;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";aromatisch;würzig;fermentiert;;illu-b27-B27-025648;qr-b27-B27-025648;
B27-025649;Asien;Kambodscha;;Tee;Grüntee;Commiphora myrrha;Myrrhe;;"Sauce;Marinade";anregend;fruchtig;selten;;illu-b27-B27-025649;qr-b27-B27-025649;
B27-025650;Südamerika;Kolumbien;;Tee;Schwarztee;Myristica fragrans;Muskatnuss;Muskat;"Tee;Getränk";schärfe;erdig;kultisch;;illu-b27-B27-025650;qr-b27-B27-025650;
B27-025651;Afrika;Tansania;;Öl;Pflanzenöl;Coffea arabica;Kaffee;Arabica;"Medizin;Heilung";appetitanregend;rauchig;historisch;;illu-b27-B27-025651;qr-b27-B27-025651;
B27-025652;Asien;Indonesien;;Heilpflanze;Präparat;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";anregend;herb;selten;;illu-b27-B27-025652;qr-b27-B27-025652;
B27-025653;Asien;Kambodscha;;Tee;Oolong;Capsicum annuum;Paprika;Chili;"Würzen;Einlegen";kühl;holzartig;regional variabel;;illu-b27-B27-025653;qr-b27-B27-025653;
B27-025654;Südamerika;Bolivien;;Frucht;Früchte;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;verdauungsfördernd;nussig;kultisch;;illu-b27-B27-025654;qr-b27-B27-025654;
B27-025655;Afrika;Marokko;;Frucht;Früchte;Myristica fragrans;Muskatnuss;Muskat;"Currys;Mischung";kühl;blumig;historisch;;illu-b27-B27-025655;qr-b27-B27-025655;
B27-025656;Südamerika;Ecuador;;Essenz;Aromatisch;Wasabia japonica;Wasabi;;"Backen;Dessert";kühl;herb;regional variabel;;illu-b27-B27-025656;qr-b27-B27-025656;
B27-025657;Afrika;Tansania;;Getränk;Tee;Commiphora myrrha;Myrrhe;;"Sauce;Marinade";schärfe;erdig;kultisch;;illu-b27-B27-025657;qr-b27-B27-025657;
B27-025658;Afrika;Südafrika;;Wurzel;Rhizome;Crocus sativus;Safran;Saffran;"Suppen;Eintopf";edel;fruchtig;regional variabel;;illu-b27-B27-025658;qr-b27-B27-025658;
B27-025659;Ozeanien;Papua-Neuguinea;;Kräuter;Lamiaceae;Vanilla planifolia;Vanille;Bourbon;"Finish;Tafel";mild;zitronig;fermentiert;;illu-b27-B27-025659;qr-b27-B27-025659;
B27-025660;Südamerika;Ecuador;;Mineral;Würze;Thymus vulgaris;Thymian;Thym;"Backen;Dessert";edel;blumig;DOP;;illu-b27-B27-025660;qr-b27-B27-025660;
B27-025661;Afrika;Nigeria;;Öl;Pflanzenöl;Piper nigrum;Pfeffer;Tellicherry;"Backen;Dessert";beruhigend;erdig;kultisch;;illu-b27-B27-025661;qr-b27-B27-025661;
B27-025662;Europa;Griechenland;;Samen;Samen;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";wärmend;herb;Basis für Mischungen;;illu-b27-B27-025662;qr-b27-B27-025662;
B27-025663;Ozeanien;Australien;;Frucht;Früchte;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";anregend;nussig;reguliert;;illu-b27-B27-025663;qr-b27-B27-025663;
B27-025664;Asien;Indonesien;;Harz;Harz;Erythroxylum coca;Coca-Blatt;;"Tee;Getränk";beruhigend;herb;historisch;;illu-b27-B27-025664;qr-b27-B27-025664;
B27-025665;Europa;Griechenland;;Gewürz;Schoten;Coffea arabica;Kaffee;Arabica;Aromatherapie;edel;herb;regional variabel;;illu-b27-B27-025665;qr-b27-B27-025665;
B27-025666;Afrika;Ägypten;;Heilpflanze;Präparat;Camellia sinensis;Tee;Grüntee;"Parfum;Räuchern";edel;rauchig;fermentiert;;illu-b27-B27-025666;qr-b27-B27-025666;
B27-025667;Europa;Spanien;;Getränk;Kakao;Salvia rosmarinus;Rosmarin;Rosmarinus;"Fisch;Fleisch";beruhigend;würzig;selten;;illu-b27-B27-025667;qr-b27-B27-025667;
B27-025668;Südamerika;Brasilien;;Heilpflanze;Präparat;Wasabia japonica;Wasabi;;"Würzen;Einlegen";anregend;rauchig;kultisch;;illu-b27-B27-025668;qr-b27-B27-025668;
B27-025669;Asien;Sri Lanka;;Samen;Samen;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Parfum;Räuchern";kühl;harzig;AOP;;illu-b27-B27-025669;qr-b27-B27-025669;
B27-025670;Europa;Portugal;;Tee;Schwarztee;Allium sativum;Knoblauch;Garlic;"Finish;Tafel";schärfe;harzig;Basis für Mischungen;;illu-b27-B27-025670;qr-b27-B27-025670;
B27-025671;Asien;Sri Lanka;;Getränk;Tee;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Parfum;Räuchern";kühl;holzartig;reguliert;;illu-b27-B27-025671;qr-b27-B27-025671;
B27-025672;Europa;Griechenland;;Mischung;Gewürzmischung;Zingiber officinale;Ingwer;Ginger;Aromatherapie;mild;süsslich;historisch;;illu-b27-B27-025672;qr-b27-B27-025672;
B27-025673;Ozeanien;Australien;;Getränk;Kakao;Curcuma longa;Kurkuma;Gelbwurz;"Currys;Mischung";appetitanregend;fruchtig;DOP;;illu-b27-B27-025673;qr-b27-B27-025673;
B27-025674;Europa;Italien;;Gewürz;Schoten;Piper nigrum;Pfeffer;Tellicherry;"Tee;Getränk";verdauungsfördernd;holzartig;historisch;;illu-b27-B27-025674;qr-b27-B27-025674;
B27-025675;Südamerika;Kolumbien;;Getränk;Kakao;Capsicum chinense;Habanero;;"Suppen;Eintopf";edel;blumig;selten;;illu-b27-B27-025675;qr-b27-B27-025675;
B27-025676;Nordamerika;USA;;Getränk;Tee;Thymus vulgaris;Thymian;Thym;"Tee;Getränk";verdauungsfördernd;erdig;kultisch;;illu-b27-B27-025676;qr-b27-B27-025676;
B27-025677;Südamerika;Chile;;Getränk;Tee;Camellia sinensis;Tee;Grüntee;"Parfum;Räuchern";appetitanregend;nussig;fermentiert;;illu-b27-B27-025677;qr-b27-B27-025677;
B27-025678;Nordamerika;Jamaika;;Salz;Meersalz;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";aromatisch;würzig;hochwertig;;illu-b27-B27-025678;qr-b27-B27-025678;
B27-025679;Südamerika;Argentinien;;Blätter;Blätter;Mentha x piperita;Pfefferminze;;"Finish;Tafel";beruhigend;holzartig;reguliert;;illu-b27-B27-025679;qr-b27-B27-025679;
B27-025680;Afrika;Nigeria;;Tee;Oolong;Erythroxylum coca;Coca-Blatt;;"Currys;Mischung";aromatisch;fruchtig;DOP;;illu-b27-B27-025680;qr-b27-B27-025680;
B27-025681;Südamerika;Argentinien;;Samen;Samen;Ocimum basilicum;Basilikum;Basilico;"Würzen;Einlegen";anregend;zitronig;Basis für Mischungen;;illu-b27-B27-025681;qr-b27-B27-025681;
B27-025682;Europa;Deutschland;;Harz;Harz;Origanum vulgare;Oregano;;"Currys;Mischung";schärfe;zitronig;Basis für Mischungen;;illu-b27-B27-025682;qr-b27-B27-025682;
B27-025683;Asien;China;;Tee;Oolong;Ocimum basilicum;Basilikum;Basilico;"Finish;Tafel";anregend;blumig;DOP;;illu-b27-B27-025683;qr-b27-B27-025683;
B27-025684;Südamerika;Bolivien;;Öl;Pflanzenöl;Myristica fragrans;Muskatnuss;Muskat;"Parfum;Räuchern";schärfe;würzig;Basis für Mischungen;;illu-b27-B27-025684;qr-b27-B27-025684;
B27-025685;Europa;Griechenland;;Samen;Samen;Thymus vulgaris;Thymian;Thym;"Medizin;Heilung";aromatisch;holzartig;Basis für Mischungen;;illu-b27-B27-025685;qr-b27-B27-025685;
B27-025686;Asien;Iran;;Tee;Schwarztee;Allium cepa;Zwiebel;Onion;"Snack;Süssspeisen";mild;fruchtig;DOP;;illu-b27-B27-025686;qr-b27-B27-025686;
B27-025687;Asien;Indien;;Gewürz;Beerengewürz;Origanum vulgare;Oregano;;"Sauce;Marinade";aromatisch;harzig;regional variabel;;illu-b27-B27-025687;qr-b27-B27-025687;
B27-025688;Ozeanien;Papua-Neuguinea;;Getränk;Tee;Wasabia japonica;Wasabi;;Aromatherapie;anregend;rauchig;reguliert;;illu-b27-B27-025688;qr-b27-B27-025688;
B27-025689;Nordamerika;Kuba;;Öl;Pflanzenöl;Allium cepa;Zwiebel;Onion;"Würzen;Einlegen";kühl;blumig;DOP;;illu-b27-B27-025689;qr-b27-B27-025689;
B27-025690;Ozeanien;Papua-Neuguinea;;Salz;Meersalz;Boswellia sacra;Weihrauch;Olibanum;"Medizin;Heilung";aromatisch;zitronig;fermentiert;;illu-b27-B27-025690;qr-b27-B27-025690;
B27-025691;Ozeanien;Australien;;Gewürz;Beerengewürz;Zingiber officinale;Ingwer;Ginger;"Würzen;Einlegen";appetitanregend;erdig;reguliert;;illu-b27-B27-025691;qr-b27-B27-025691;
B27-025692;Europa;Türkei;;Getränk;Kakao;Curcuma longa;Kurkuma;Gelbwurz;"Suppen;Eintopf";beruhigend;zitronig;historisch;;illu-b27-B27-025692;qr-b27-B27-025692;
B27-025693;Europa;Österreich;;Essenz;Aromatisch;Allium sativum;Knoblauch;Garlic;"Finish;Tafel";beruhigend;erdig;regional variabel;;illu-b27-B27-025693;qr-b27-B27-025693;
B27-025694;Asien;Vietnam;;Salz;Meersalz;Piper nigrum;Pfeffer;Tellicherry;"Tee;Getränk";kühl;erdig;hochwertig;;illu-b27-B27-025694;qr-b27-B27-025694;
B27-025695;Afrika;Ägypten;;Wurzel;Rhizome;Theobroma cacao;Kakao;Cocoa;"Fisch;Fleisch";mild;holzartig;reguliert;;illu-b27-B27-025695;qr-b27-B27-025695;
B27-025696;Südamerika;Bolivien;;Gewürz;Schoten;Theobroma cacao;Kakao;Cocoa;"Parfum;Räuchern";kühl;würzig;fermentiert;;illu-b27-B27-025696;qr-b27-B27-025696;
B27-025697;Nordamerika;Kuba;;Schote;Orchidaceae;Allium sativum;Knoblauch;Garlic;"Tee;Getränk";verdauungsfördernd;würzig;kultisch;;illu-b27-B27-025697;qr-b27-B27-025697;
B27-025698;Europa;Türkei;;Salz;Meersalz;Wasabia japonica;Wasabi;;"Fisch;Fleisch";aromatisch;herb;hochwertig;;illu-b27-B27-025698;qr-b27-B27-025698;
B27-025699;Europa;Deutschland;;Tee;Oolong;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";kühl;süsslich;regional variabel;;illu-b27-B27-025699;qr-b27-B27-025699;
B27-025700;Europa;Deutschland;;Schote;Orchidaceae;Armoracia rusticana;Meerrettich;Kren;"Finish;Tafel";appetitanregend;blumig;AOP;;illu-b27-B27-025700;qr-b27-B27-025700;
B27-025701;Ozeanien;Fidschi;;Gewürz;Samen;Curcuma longa;Kurkuma;Gelbwurz;"Würzen;Einlegen";appetitanregend;zitronig;regional variabel;;illu-b27-B27-025701;qr-b27-B27-025701;
B27-025702;Nordamerika;Mexiko;;Gewürz;Samen;Myristica fragrans;Muskatnuss;Muskat;"Tee;Getränk";anregend;fruchtig;Basis für Mischungen;;illu-b27-B27-025702;qr-b27-B27-025702;
B27-025703;Europa;Italien;;Salz;Meersalz;Erythroxylum coca;Coca-Blatt;;"Würzen;Einlegen";aromatisch;süsslich;AOP;;illu-b27-B27-025703;qr-b27-B27-025703;
B27-025704;Ozeanien;Fidschi;;Blätter;Blätter;Zingiber officinale;Ingwer;Ginger;"Parfum;Räuchern";kühl;blumig;Basis für Mischungen;;illu-b27-B27-025704;qr-b27-B27-025704;
B27-025705;Nordamerika;USA;;Samen;Samen;Origanum vulgare;Oregano;;"Backen;Dessert";aromatisch;holzartig;AOP;;illu-b27-B27-025705;qr-b27-B27-025705;
B27-025706;Ozeanien;Neuseeland;;Salz;Meersalz;Crocus sativus;Safran;Saffran;"Medizin;Heilung";aromatisch;fruchtig;AOP;;illu-b27-B27-025706;qr-b27-B27-025706;
B27-025707;Europa;Österreich;;Gewürz;Beerengewürz;Theobroma cacao;Kakao;Cocoa;"Finish;Tafel";kühl;holzartig;reguliert;;illu-b27-B27-025707;qr-b27-B27-025707;
B27-025708;Nordamerika;Mexiko;;Salz;Meersalz;Vanilla planifolia;Vanille;Bourbon;"Tee;Getränk";verdauungsfördernd;erdig;historisch;;illu-b27-B27-025708;qr-b27-B27-025708;
B27-025709;Asien;Thailand;;Blätter;Blätter;Syzygium aromaticum;Nelke;Gewürznelke;Aromatherapie;mild;würzig;hochwertig;;illu-b27-B27-025709;qr-b27-B27-025709;
B27-025710;Südamerika;Venezuela;;Tee;Oolong;Thymus vulgaris;Thymian;Thym;"Tee;Getränk";mild;süsslich;kultisch;;illu-b27-B27-025710;qr-b27-B27-025710;
B27-025711;Südamerika;Bolivien;;Kräuter;Lamiaceae;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Finish;Tafel";mild;nussig;selten;;illu-b27-B27-025711;qr-b27-B27-025711;
B27-025712;Nordamerika;USA;;Heilpflanze;Präparat;Capsicum annuum;Paprika;Chili;"Finish;Tafel";verdauungsfördernd;herb;hochwertig;;illu-b27-B27-025712;qr-b27-B27-025712;
B27-025713;Europa;Deutschland;;Mineral;Würze;Curcuma longa;Kurkuma;Gelbwurz;"Fisch;Fleisch";appetitanregend;würzig;historisch;;illu-b27-B27-025713;qr-b27-B27-025713;
B27-025714;Afrika;Südafrika;;Salz;Steinsalz;Vanilla planifolia;Vanille;Bourbon;"Backen;Dessert";appetitanregend;harzig;fermentiert;;illu-b27-B27-025714;qr-b27-B27-025714;
B27-025715;Afrika;Ägypten;;Tee;Oolong;Zingiber officinale;Ingwer;Ginger;"Medizin;Heilung";appetitanregend;fruchtig;kultisch;;illu-b27-B27-025715;qr-b27-B27-025715;
B27-025716;Asien;Iran;;Gewürz;Samen;Crocus sativus;Safran;Saffran;"Snack;Süssspeisen";verdauungsfördernd;holzartig;AOP;;illu-b27-B27-025716;qr-b27-B27-025716;
B27-025717;Asien;Vietnam;;Salz;Meersalz;Piper nigrum;Pfeffer;Tellicherry;"Tee;Getränk";mild;herb;hochwertig;;illu-b27-B27-025717;qr-b27-B27-025717;
B27-025718;Nordamerika;Guatemala;;Heilpflanze;Präparat;Coriandrum sativum;Koriander;Koriandersamen;"Fisch;Fleisch";edel;harzig;selten;;illu-b27-B27-025718;qr-b27-B27-025718;
B27-025719;Ozeanien;Neuseeland;;Getränk;Kaffee;Allium sativum;Knoblauch;Garlic;"Fisch;Fleisch";verdauungsfördernd;zitronig;selten;;illu-b27-B27-025719;qr-b27-B27-025719;
B27-025720;Afrika;Tansania;;Mineral;Würze;Ocimum basilicum;Basilikum;Basilico;"Fisch;Fleisch";aromatisch;holzartig;AOP;;illu-b27-B27-025720;qr-b27-B27-025720;
B27-025721;Afrika;Kenia;;Tee;Schwarztee;Allium sativum;Knoblauch;Garlic;"Currys;Mischung";aromatisch;harzig;hochwertig;;illu-b27-B27-025721;qr-b27-B27-025721;
B27-025722;Afrika;Madagaskar;;Heilpflanze;Präparat;Thymus vulgaris;Thymian;Thym;"Suppen;Eintopf";kühl;holzartig;fermentiert;;illu-b27-B27-025722;qr-b27-B27-025722;
B27-025723;Afrika;Ägypten;;Getränk;Kakao;Allium sativum;Knoblauch;Garlic;"Finish;Tafel";wärmend;rauchig;selten;;illu-b27-B27-025723;qr-b27-B27-025723;
B27-025724;Nordamerika;USA;;Kräuter;Lamiaceae;Crocus sativus;Safran;Saffran;"Tee;Getränk";aromatisch;erdig;fermentiert;;illu-b27-B27-025724;qr-b27-B27-025724;
B27-025725;Südamerika;Kolumbien;;Gewürz;Schoten;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";schärfe;zitronig;historisch;;illu-b27-B27-025725;qr-b27-B27-025725;
B27-025726;Ozeanien;Papua-Neuguinea;;Kräuter;Lamiaceae;Wasabia japonica;Wasabi;;"Sauce;Marinade";kühl;zitronig;reguliert;;illu-b27-B27-025726;qr-b27-B27-025726;
B27-025727;Nordamerika;Kuba;;Gewürz;Samen;Theobroma cacao;Kakao;Cocoa;Aromatherapie;schärfe;nussig;regional variabel;;illu-b27-B27-025727;qr-b27-B27-025727;
B27-025728;Afrika;Südafrika;;Getränk;Tee;Commiphora myrrha;Myrrhe;;Aromatherapie;edel;holzartig;historisch;;illu-b27-B27-025728;qr-b27-B27-025728;
B27-025729;Ozeanien;Papua-Neuguinea;;Mischung;Gewürzmischung;Ocimum basilicum;Basilikum;Basilico;Aromatherapie;schärfe;nussig;Basis für Mischungen;;illu-b27-B27-025729;qr-b27-B27-025729;
B27-025730;Europa;Schweiz;;Schote;Orchidaceae;Capsicum annuum;Paprika;Chili;"Fisch;Fleisch";beruhigend;harzig;reguliert;;illu-b27-B27-025730;qr-b27-B27-025730;
B27-025731;Nordamerika;Guatemala;;Heilpflanze;Präparat;Mentha spicata;Minze;Spearmint;"Medizin;Heilung";edel;erdig;DOP;;illu-b27-B27-025731;qr-b27-B27-025731;
B27-025732;Asien;Indien;;Getränk;Kaffee;Capsicum chinense;Habanero;;"Fisch;Fleisch";wärmend;rauchig;hochwertig;;illu-b27-B27-025732;qr-b27-B27-025732;
B27-025733;Asien;Nepal;;Heilpflanze;Präparat;Capsicum chinense;Habanero;;"Suppen;Eintopf";wärmend;rauchig;fermentiert;;illu-b27-B27-025733;qr-b27-B27-025733;
B27-025734;Südamerika;Chile;;Schote;Orchidaceae;Origanum vulgare;Oregano;;"Suppen;Eintopf";beruhigend;rauchig;hochwertig;;illu-b27-B27-025734;qr-b27-B27-025734;
B27-025735;Europa;Österreich;;Getränk;Tee;Salvia rosmarinus;Rosmarin;Rosmarinus;"Parfum;Räuchern";appetitanregend;herb;Basis für Mischungen;;illu-b27-B27-025735;qr-b27-B27-025735;
B27-025736;Afrika;Nigeria;;Gewürz;Samen;Ocimum basilicum;Basilikum;Basilico;"Tee;Getränk";schärfe;holzartig;hochwertig;;illu-b27-B27-025736;qr-b27-B27-025736;
B27-025737;Europa;Österreich;;Mineral;Würze;Myristica fragrans;Muskatnuss;Muskat;"Backen;Dessert";appetitanregend;nussig;historisch;;illu-b27-B27-025737;qr-b27-B27-025737;
B27-025738;Europa;Schweiz;;Harz;Harz;Myristica fragrans;Muskatnuss;Muskat;Aromatherapie;edel;holzartig;hochwertig;;illu-b27-B27-025738;qr-b27-B27-025738;
B27-025739;Ozeanien;Neuseeland;;Mineral;Würze;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Snack;Süssspeisen";verdauungsfördernd;nussig;hochwertig;;illu-b27-B27-025739;qr-b27-B27-025739;
B27-025740;Asien;Nepal;;Getränk;Kakao;Crocus sativus;Safran;Saffran;"Snack;Süssspeisen";edel;herb;Basis für Mischungen;;illu-b27-B27-025740;qr-b27-B27-025740;
B27-025741;Europa;Griechenland;;Getränk;Tee;Mentha x piperita;Pfefferminze;;Aromatherapie;anregend;zitronig;regional variabel;;illu-b27-B27-025741;qr-b27-B27-025741;
B27-025742;Asien;Thailand;;Salz;Meersalz;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";wärmend;herb;DOP;;illu-b27-B27-025742;qr-b27-B27-025742;
B27-025743;Europa;Portugal;;Öl;Pflanzenöl;Zingiber officinale;Ingwer;Ginger;"Fisch;Fleisch";mild;fruchtig;hochwertig;;illu-b27-B27-025743;qr-b27-B27-025743;
B27-025744;Südamerika;Kolumbien;;Gewürz;Samen;Origanum vulgare;Oregano;;"Currys;Mischung";appetitanregend;harzig;AOP;;illu-b27-B27-025744;qr-b27-B27-025744;
B27-025745;Europa;Türkei;;Salz;Steinsalz;Allium sativum;Knoblauch;Garlic;"Currys;Mischung";verdauungsfördernd;harzig;DOP;;illu-b27-B27-025745;qr-b27-B27-025745;
B27-025746;Südamerika;Kolumbien;;Tee;Oolong;Crocus sativus;Safran;Saffran;"Currys;Mischung";mild;fruchtig;historisch;;illu-b27-B27-025746;qr-b27-B27-025746;
B27-025747;Ozeanien;Australien;;Getränk;Kaffee;Erythroxylum coca;Coca-Blatt;;"Würzen;Einlegen";aromatisch;herb;historisch;;illu-b27-B27-025747;qr-b27-B27-025747;
B27-025748;Europa;Spanien;;Tee;Grüntee;Laurus nobilis;Lorbeer;Bay Leaf;"Tee;Getränk";schärfe;würzig;historisch;;illu-b27-B27-025748;qr-b27-B27-025748;
